,0
330,http://mmadecisions.com/decision/13474/Julian-Erosa-vs-Hakeem-Dawodu
331,http://mmadecisions.com/decision/13470/Norma-Dumont-vs-Danyelle-Wolf
332,http://mmadecisions.com/decision/13469/Heili-Alateng-vs-Chad-Anheliger
333,http://mmadecisions.com/decision/13468/Elise-Reed-vs-Melissa-Martinez
334,http://mmadecisions.com/decision/13467/Yohan-Lainesse-vs-Darian-Weeks
335,http://mmadecisions.com/decision/13465/Robert-Whittaker-vs-Marvin-Vettori
336,http://mmadecisions.com/decision/13464/Nassourdine-Imavov-vs-Joaquin-Buckley
337,http://mmadecisions.com/decision/13462/William-Gomis-vs-Jarno-Errens
338,http://mmadecisions.com/decision/13461/Nathaniel-Wood-vs-Charles-Jourdain
339,http://mmadecisions.com/decision/13460/Nasrat-Haqparast-vs-John-Makdessi
340,http://mmadecisions.com/decision/13458/Fares-Ziam-vs-Michal-Figlak
341,http://mmadecisions.com/decision/13452/Paulo-Costa-vs-Luke-Rockhold
342,http://mmadecisions.com/decision/13451/Merab-Dvalishvili-vs-Jose-Aldo
343,http://mmadecisions.com/decision/13448/Marcin-Tybura-vs-Alexander-Romanov
344,http://mmadecisions.com/decision/13447/Jared-Gordon-vs-Leonardo-Santos
345,http://mmadecisions.com/decision/13446/Luis-Saldana-vs-Sean-Woodson
346,http://mmadecisions.com/decision/13445/Ange-Loosa-vs-A.J.-Fletcher
347,http://mmadecisions.com/decision/13443/Qileng-Aori-vs-Jay-Perrin
348,http://mmadecisions.com/decision/13432/Nate-Landwehr-vs-David-Onama
349,http://mmadecisions.com/decision/13431/Yazmin-Jauregui-vs-Iasmin-Lucindo
350,http://mmadecisions.com/decision/13427/Angela-Hill-vs-Lupita-Godinez
351,http://mmadecisions.com/decision/13426/Martin-Buday-vs-Lukasz-Brzeski
352,http://mmadecisions.com/decision/13425/Nina-Nunes-vs-Cynthia-Calvillo
353,http://mmadecisions.com/decision/13421/Youssef-Zalal-vs-DaMon-Blackshear
354,http://mmadecisions.com/decision/13381/Amanda-Nunes-vs-Julianna-Pena
355,http://mmadecisions.com/decision/13376/Alex-Morono-vs-Matthew-Semelsberger
356,http://mmadecisions.com/decision/13374/Hamdy-Abdelwahab-vs-Dontale-Mayes
357,http://mmadecisions.com/decision/13373/Drakkar-Klose-vs-Rafa-Garcia
358,http://mmadecisions.com/decision/13371/Joselyne-Edwards-vs-Ji-Yeon-Kim
359,http://mmadecisions.com/decision/13369/Orion-Cosce-vs-Blood-Diamond
360,http://mmadecisions.com/decision/13362/Jack-Hermansson-vs-Chris-Curtis
361,http://mmadecisions.com/decision/13358/Volkan-Oezdemir-vs-Paul-Craig
362,http://mmadecisions.com/decision/13357/Ludovit-Klein-vs-Mason-Jones
363,http://mmadecisions.com/decision/13356/Marc-Diakiese-vs-Damir-Hadzovic
364,http://mmadecisions.com/decision/13355/Nathaniel-Wood-vs-Charles-Rosa
365,http://mmadecisions.com/decision/13353/Muhammad-Mokaev-vs-Charles-Johnson
366,http://mmadecisions.com/decision/13352/Jai-Herbert-vs-Kyle-Nelson
367,http://mmadecisions.com/decision/13350/Victoria-Leonardo-vs-Mandy-Bohm
368,http://mmadecisions.com/decision/13349/Nicolas-Dalby-vs-Claudio-Silva
369,http://mmadecisions.com/decision/13333/Shane-Burgos-vs-Charles-Jourdain
370,http://mmadecisions.com/decision/13332/Lauren-Murphy-vs-Miesha-Tate
371,http://mmadecisions.com/decision/13327/Dustin-Stoltzfus-vs-Dwight-Grant
372,http://mmadecisions.com/decision/13326/Emily-Ducote-vs-Jessica-Penne
373,http://mmadecisions.com/decision/13324/Caio-Borralho-vs-Armen-Petrosyan
374,http://mmadecisions.com/decision/13323/Said-Nurmagomedov-vs-Douglas-Silva-de-Andrade
375,http://mmadecisions.com/decision/13321/Aiemann-Zahabi-vs-Ricky-Turcios
376,http://mmadecisions.com/decision/13320/Jamie-Mullarkey-vs-Michael-Johnson
377,http://mmadecisions.com/decision/13318/Antonina-Shevchenko-vs-Cortney-Casey
378,http://mmadecisions.com/decision/13315/Saidyokub-Kakhramonov-vs-Ronnie-Lawrence
379,http://mmadecisions.com/decision/13314/Israel-Adesanya-vs-Jared-Cannonier
380,http://mmadecisions.com/decision/13313/Alexander-Volkanovski-vs-Max-Holloway
381,http://mmadecisions.com/decision/13307/Ian-Garry-vs-Gabe-Green
382,http://mmadecisions.com/decision/13306/Dricus-Du-Plessis-vs-Brad-Tavares
383,http://mmadecisions.com/decision/13305/Andre-Muniz-vs-Uriah-Hall
384,http://mmadecisions.com/decision/13304/Maycee-Barber-vs-Jessica-Eye
385,http://mmadecisions.com/decision/13299/Mateusz-Gamrot-vs-Arman-Tsarukyan
386,http://mmadecisions.com/decision/13295/Umar-Nurmagomedov-vs-Nate-Maness
387,http://mmadecisions.com/decision/13294/Chris-Curtis-vs-Rodolfo-Vieira
388,http://mmadecisions.com/decision/13292/Shayilan-Nuerdanbieke-vs-T.J.-Brown
389,http://mmadecisions.com/decision/13291/Sergey-Morozov-vs-Raulian-Paiva
390,http://mmadecisions.com/decision/13288/Vanessa-Demopoulos-vs-Jinh-Yu-Frey
391,http://mmadecisions.com/decision/13256/Josh-Emmett-vs-Calvin-Kattar
392,http://mmadecisions.com/decision/13253/Damir-Ismagulov-vs-Guram-Kutateladze
393,http://mmadecisions.com/decision/13250/Natalia-Silva-vs-Jasmine-Jasudavicius
394,http://mmadecisions.com/decision/13247/Maria-Oliveira-vs-Gloria-de-Paula
395,http://mmadecisions.com/decision/13234/Valentina-Shevchenko-vs-Taila-Santos
396,http://mmadecisions.com/decision/13230/Joshua-Culibao-vs-Seungwoo-Choi
397,http://mmadecisions.com/decision/13228/Brendan-Allen-vs-Jacob-Malkoun
398,http://mmadecisions.com/decision/13227/Kyung-Ho-Kang-vs-Danaa-Batgerel
399,http://mmadecisions.com/decision/13225/Joselyne-Edwards-vs-Ramona-Pascual
400,http://mmadecisions.com/decision/13223/Movsar-Evloev-vs-Dan-Ige
401,http://mmadecisions.com/decision/13217/Joe-Solecki-vs-Alex-da-Silva
402,http://mmadecisions.com/decision/13216/Damon-Jackson-vs-Dan-Argueta
403,http://mmadecisions.com/decision/13213/Jeff-Molina-vs-Zhalgas-Zhumagulov
404,http://mmadecisions.com/decision/13212/Rinat-Fakhretdinov-vs-Andreas-Michailidis
405,http://mmadecisions.com/decision/13197/Ketlen-Vieira-vs-Holly-Holm
406,http://mmadecisions.com/decision/13196/Michel-Pereira-vs-Santiago-Ponzinibbio
407,http://mmadecisions.com/decision/13194/Tabatha-Ricci-vs-Polyana-Viana
408,http://mmadecisions.com/decision/13193/Jun-Yong-Park-vs-Eryk-Anders
409,http://mmadecisions.com/decision/13189/Jonathan-Martinez-vs-Vince-Morales
410,http://mmadecisions.com/decision/13182/Katlyn-Chookagian-vs-Amanda-Ribas
411,http://mmadecisions.com/decision/13180/Allan-Nascimento-vs-Jake-Hadley
412,http://mmadecisions.com/decision/13179/Viviane-Araujo-vs-Andrea-Lee
413,http://mmadecisions.com/decision/13177/Virna-Jandiroba-vs-Angela-Hill
414,http://mmadecisions.com/decision/13186/Tatsuro-Taira-vs-Carlos-Candelario
415,http://mmadecisions.com/decision/13160/Carla-Esparza-vs-Rose-Namajunas
416,http://mmadecisions.com/decision/13158/Ovince-Saint-Preux-vs-Mauricio-Rua
417,http://mmadecisions.com/decision/13156/Randy-Brown-vs-Khaos-Williams
418,http://mmadecisions.com/decision/13155/Francisco-Trinaldo-vs-Danny-Roberts
419,http://mmadecisions.com/decision/13154/Macy-Chiasson-vs-Norma-Dumont
420,http://mmadecisions.com/decision/13152/Blagoy-Ivanov-vs-Marcos-Rogério-de-Lima
421,http://mmadecisions.com/decision/13150/Tracy-Cortez-vs-Melissa-Gatto
422,http://mmadecisions.com/decision/13149/C.J.-Vergara-vs-Kleydson-Rodrigues
423,http://mmadecisions.com/decision/13148/Lupita-Godinez-vs-Ariane-Carnelossi
424,http://mmadecisions.com/decision/13147/Journey-Newson-vs-Fernie-Garcia
425,http://mmadecisions.com/decision/13121/Marlon-Vera-vs-Rob-Font
426,http://mmadecisions.com/decision/13120/Andrei-Arlovski-vs-Jake-Collier
427,http://mmadecisions.com/decision/13117/Darren-Elkins-vs-Tristan-Connelly
428,http://mmadecisions.com/decision/13116/Krzysztof-Jotko-vs-Gerald-Meerschaert
429,http://mmadecisions.com/decision/13112/Natan-Levy-vs-Mike-Breeden
430,http://mmadecisions.com/decision/13092/Maycee-Barber-vs-Montana-De-La-Rosa
431,http://mmadecisions.com/decision/13083/Preston-Parsons-vs-Evan-Elder
432,http://mmadecisions.com/decision/13082/Philipe-Lins-vs-Marcin-Prachnio
433,http://mmadecisions.com/decision/13064/Belal-Muhammad-vs-Vicente-Luque
434,http://mmadecisions.com/decision/13063/Caio-Borralho-vs-Gadzhi-Omargadzhiev
435,http://mmadecisions.com/decision/13061/Mayra-Bueno-Silva-vs-Wu-Yanan
436,http://mmadecisions.com/decision/13060/Pat-Sabatini-vs-T.J.-Laramie
437,http://mmadecisions.com/decision/13059/Mounir-Lazzez-vs-Ange-Loosa
438,http://mmadecisions.com/decision/13057/Pannie-Kianzad-vs-Lina-Lansberg
439,http://mmadecisions.com/decision/13054/Martin-Buday-vs-Chris-Barnett
440,http://mmadecisions.com/decision/13053/Jordan-Leavitt-vs-Trey-Ogden
441,http://mmadecisions.com/decision/13052/Sam-Hughes-vs-Istela-Nunes
442,http://mmadecisions.com/decision/13035/Aljamain-Sterling-vs-Petr-Yan
443,http://mmadecisions.com/decision/13034/Khamzat-Chimaev-vs-Gilbert-Burns
444,http://mmadecisions.com/decision/13033/Mackenzie-Dern-vs-Tecia-Torres
445,http://mmadecisions.com/decision/13032/Mark-O.-Madsen-vs-Vinc-Pichel
446,http://mmadecisions.com/decision/13031/Ian-Garry-vs-Darian-Weeks
447,http://mmadecisions.com/decision/13030/Anthony-Hernandez-vs-Joshua-Fremd
448,http://mmadecisions.com/decision/13029/Raquel-Pennington-vs-Aspen-Ladd
449,http://mmadecisions.com/decision/13026/Piera-Rodriguez-vs-Kay-Hansen
450,http://mmadecisions.com/decision/13025/Julio-Arce-vs-Daniel-Santos
451,http://mmadecisions.com/decision/13019/Bryan-Barberena-vs-Matt-Brown
452,http://mmadecisions.com/decision/13018/Kai-Kara-France-vs-Askar-Askarov
453,http://mmadecisions.com/decision/13015/Neil-Magny-vs-Max-Griffin
454,http://mmadecisions.com/decision/13016/Marc-Diakiese-vs-Viacheslav-Borshchev
455,http://mmadecisions.com/decision/13014/Sara-McMann-vs-Karol-Rosa
456,http://mmadecisions.com/decision/13011/Manon-Fiorot-vs-Jennifer-Maia
457,http://mmadecisions.com/decision/13010/Matheus-Nicolau-vs-David-Dvorak
458,http://mmadecisions.com/decision/13009/Luis-Saldana-vs-Bruno-Souza
459,http://mmadecisions.com/decision/13002/Gunnar-Nelson-vs-Takashi-Sato
460,http://mmadecisions.com/decision/12996/Jack-Shore-vs-Timur-Valiev
461,http://mmadecisions.com/decision/12995/Elise-Reed-vs-Cory-McKenna
462,http://mmadecisions.com/decision/12981/Magomed-Ankalaev-vs-Thiago-Santos
463,http://mmadecisions.com/decision/12979/Sodiq-Yusuff-vs-Alex-Caceres
464,http://mmadecisions.com/decision/12976/Alex-Pereira-vs-Bruno-Silva
465,http://mmadecisions.com/decision/12975/Matthew-Semelsberger-vs-A.J.-Fletcher
466,http://mmadecisions.com/decision/12974/J.J.-Aldrich-vs-Gillian-Robertson
467,http://mmadecisions.com/decision/12973/Javid-Basharat-vs-Trevin-Jones
468,http://mmadecisions.com/decision/12955/Colby-Covington-vs-Jorge-Masvidal
469,http://mmadecisions.com/decision/12954/Rafael-dos-Anjos-vs-Renato-Moicano
470,http://mmadecisions.com/decision/12953/Bryce-Mitchell-vs-Edson-Barboza
471,http://mmadecisions.com/decision/12949/Marina-Rodriguez-vs-Yan-Xiaonan
472,http://mmadecisions.com/decision/12948/Nicolae-Negumereanu-vs-Kennedy-Nzechukwu
473,http://mmadecisions.com/decision/12945/Tim-Elliott-vs-Tagir-Ulanbekov
474,http://mmadecisions.com/decision/12944/Ludovit-Klein-vs-Devonte-Smith
475,http://mmadecisions.com/decision/12943/Dustin-Jacoby-vs-Michal-Oleksiejczuk
476,http://mmadecisions.com/decision/12939/Priscila-Cachoeira-vs-Ji-Yeon-Kim
477,http://mmadecisions.com/decision/12937/Armen-Petrosyan-vs-Gregory-Rodrigues
478,http://mmadecisions.com/decision/12935/Josiane-Nunes-vs-Ramona-Pascual
479,http://mmadecisions.com/decision/12933/Jonathan-Martinez-vs-Alejandro-Perez
480,http://mmadecisions.com/decision/12931/Carlos-Hernandez-vs-Victor-Altamirano
481,http://mmadecisions.com/decision/12908/Parker-Porter-vs-Alan-Baudot
482,http://mmadecisions.com/decision/12904/Joaquin-Buckley-vs-Abdul-Razak-Alhassan
483,http://mmadecisions.com/decision/12896/Gloria-de-Paula-vs-Diana-Belbita
484,http://mmadecisions.com/decision/12894/Jonathan-Pearce-vs-Christian-Rodriguez
485,http://mmadecisions.com/decision/12893/Mario-Bautista-vs-Jay-Perrin
486,http://mmadecisions.com/decision/12892/Israel-Adesanya-vs-Robert-Whittaker
487,http://mmadecisions.com/decision/12888/Bobby-Green-vs-Nasrat-Haqparast
488,http://mmadecisions.com/decision/12887/Andrei-Arlovski-vs-Jared-Vanderaa
489,http://mmadecisions.com/decision/12886/Casey-ONeill-vs-Roxanne-Modafferi
490,http://mmadecisions.com/decision/12884/Carlos-Ulberg-vs-Fabio-Cherant
491,http://mmadecisions.com/decision/12883/Ronnie-Lawrence-vs-Mana-Martinez
492,http://mmadecisions.com/decision/12882/Jacob-Malkoun-vs-A.J.-Dobson
493,http://mmadecisions.com/decision/12879/Maxim-Grishin-vs-William-Knight
494,http://mmadecisions.com/decision/12878/Sean-Strickland-vs-Jack-Hermansson
495,http://mmadecisions.com/decision/12877/Nick-Maximov-vs-Punahele-Soriano
496,http://mmadecisions.com/decision/12874/Bryan-Battle-vs-Tresean-Gore
497,http://mmadecisions.com/decision/12873/Julian-Erosa-vs-Steven-Peterson
498,http://mmadecisions.com/decision/12871/Hakeem-Dawodu-vs-Michael-Trizano
499,http://mmadecisions.com/decision/12869/Alexis-Davis-vs-Julija-Stoliarenko
500,http://mmadecisions.com/decision/12847/Francis-Ngannou-vs-Ciryl-Gane
501,http://mmadecisions.com/decision/12846/Deiveson-Figueiredo-vs-Brandon-Moreno
502,http://mmadecisions.com/decision/12845/Michel-Pereira-vs-Andre-Fialho
503,http://mmadecisions.com/decision/12842/Victor-Henry-vs-Raoni-Barcelos
504,http://mmadecisions.com/decision/12840/Tony-Gravely-vs-Saimon-Oliveira
505,http://mmadecisions.com/decision/12837/Jasmine-Jasudavicius-vs-Kay-Hansen
506,http://mmadecisions.com/decision/12836/Calvin-Kattar-vs-Giga-Chikadze
507,http://mmadecisions.com/decision/12834/Brandon-Royval-vs-Rogerio-Bontorin
508,http://mmadecisions.com/decision/12833/Katlyn-Chookagian-vs-Jennifer-Maia
509,http://mmadecisions.com/decision/12831/Bill-Algeo-vs-Joanderson-Brito
510,http://mmadecisions.com/decision/12830/Jamie-Pickett-vs-Joseph-Holmes
511,http://mmadecisions.com/decision/12829/Court-McGee-vs-Ramiz-Brahimaj
512,http://mmadecisions.com/decision/12828/Brian-Kelleher-vs-Kevin-Croom
513,http://mmadecisions.com/decision/12827/T.J.-Brown-vs-Charles-Rosa
514,http://mmadecisions.com/decision/12808/Belal-Muhammad-vs-Stephen-Thompson
515,http://mmadecisions.com/decision/12807/Amanda-Lemos-vs-Angela-Hill
516,http://mmadecisions.com/decision/12800/Charles-Jourdain-vs-Andre-Ewell
517,http://mmadecisions.com/decision/12794/Geoff-Neal-vs-Santiago-Ponzinibbio
518,http://mmadecisions.com/decision/12789/Josh-Emmett-vs-Dan-Ige
519,http://mmadecisions.com/decision/12788/Dominick-Cruz-vs-Pedro-Munhoz
520,http://mmadecisions.com/decision/12784/Erin-Blanchfield-vs-Miranda-Maverick
521,http://mmadecisions.com/decision/12783/Ryan-Hall-vs-Darrick-Minner
522,http://mmadecisions.com/decision/12761/Jose-Aldo-vs-Rob-Font
523,http://mmadecisions.com/decision/12756/Alex-Morono-vs-Mickey-Gall
524,http://mmadecisions.com/decision/12753/Bryan-Barberena-vs-Darian-Weeks
525,http://mmadecisions.com/decision/12752/Cheyanne-Vlismas-vs-Mallory-Martin
526,http://mmadecisions.com/decision/12751/William-Knight-vs-Alonzo-Menifield
527,http://mmadecisions.com/decision/12738/Ketlen-Vieira-vs-Miesha-Tate
528,http://mmadecisions.com/decision/12737/Sean-Brady-vs-Michael-Chiesa
529,http://mmadecisions.com/decision/12735/Rani-Yahya-vs-Kyung-Ho-Kang
530,http://mmadecisions.com/decision/12734/Adrian-Yanez-vs-Davey-Grant
531,http://mmadecisions.com/decision/12733/Pat-Sabatini-vs-Tucker-Lutz
532,http://mmadecisions.com/decision/12732/Rafa-Garcia-vs-Natan-Levy
533,http://mmadecisions.com/decision/12731/Lupita-Godinez-vs-Loma-Lookboonmee
534,http://mmadecisions.com/decision/12730/Cody-Durden-vs-Qileng-Aori
535,http://mmadecisions.com/decision/12729/Shayilan-Nuerdanbieke-vs-Sean-Soriano
536,http://mmadecisions.com/decision/12728/Luana-Pinheiro-vs-Sam-Hughes
537,http://mmadecisions.com/decision/12727/Max-Holloway-vs-Yair-Rodriguez
538,http://mmadecisions.com/decision/12719/Cortney-Casey-vs-Liana-Jojua
539,http://mmadecisions.com/decision/12705/Kamaru-Usman-vs-Colby-Covington
540,http://mmadecisions.com/decision/12704/Rose-Namajunas-vs-Weili-Zhang
541,http://mmadecisions.com/decision/12702/Shane-Burgos-vs-Billy-Quarantillo
542,http://mmadecisions.com/decision/12701/Justin-Gaethje-vs-Michael-Chandler
543,http://mmadecisions.com/decision/12694/Dustin-Jacoby-vs-John-Allan
544,http://mmadecisions.com/decision/12693/Melsik-Baghdasaryan-vs-Bruno-Souza
545,http://mmadecisions.com/decision/12692/Ode-Osbourne-vs-C.J.-Vergara
546,http://mmadecisions.com/decision/12679/Petr-Yan-vs-Cory-Sandhagen
547,http://mmadecisions.com/decision/12677/Alexander-Volkov-vs-Marcin-Tybura
548,http://mmadecisions.com/decision/12675/Magomed-Ankalaev-vs-Volkan-Oezdemir
549,http://mmadecisions.com/decision/12674/Amanda-Ribas-vs-Virna-Jandiroba
550,http://mmadecisions.com/decision/12673/Zubaira-Tukhugov-vs-Ricardo-Ramos
551,http://mmadecisions.com/decision/12672/Albert-Duraev-vs-Roman-Kopylov
552,http://mmadecisions.com/decision/12671/Elizeu-Zaleski-dos-Santos-vs-Benoit-Saint-Denis
553,http://mmadecisions.com/decision/12667/Tagir-Ulanbekov-vs-Allan-Nascimento
554,http://mmadecisions.com/decision/12656/Marvin-Vettori-vs-Paulo-Costa
555,http://mmadecisions.com/decision/12655/Grant-Dawson-vs-Ricky-Glenn
556,http://mmadecisions.com/decision/12654/Jessica-Rose-Clark-vs-Joselyne-Edwards
557,http://mmadecisions.com/decision/12651/Francisco-Trinaldo-vs-Dwight-Grant
558,http://mmadecisions.com/decision/12646/Mason-Jones-vs-David-Onama
559,http://mmadecisions.com/decision/12645/Tabatha-Ricci-vs-Maria-Oliveira
560,http://mmadecisions.com/decision/12642/Jamie-Pickett-vs-Laureano-Staropoli
561,http://mmadecisions.com/decision/12637/Randa-Markos-vs-Livinha-Souza
562,http://mmadecisions.com/decision/12636/Jonathan-Martinez-vs-Zviad-Lazishvili
563,http://mmadecisions.com/decision/12623/Norma-Dumont-vs-Aspen-Ladd
564,http://mmadecisions.com/decision/12621/Andrei-Arlovski-vs-Carlos-Felipe
565,http://mmadecisions.com/decision/12619/Manon-Fiorot-vs-Mayra-Bueno-Silva
566,http://mmadecisions.com/decision/12616/Danny-Roberts-vs-Ramazan-Emeev
567,http://mmadecisions.com/decision/12615/Luana-Carolina-vs-Lupita-Godinez
568,http://mmadecisions.com/decision/12612/Marina-Rodriguez-vs-Mackenzie-Dern
569,http://mmadecisions.com/decision/12611/Randy-Brown-vs-Jared-Gooden
570,http://mmadecisions.com/decision/12610/Matheus-Nicolau-vs-Tim-Elliott
571,http://mmadecisions.com/decision/12608/Chris-Gutierrez-vs-Felipe-Colares
572,http://mmadecisions.com/decision/12606/Damon-Jackson-vs-Charles-Rosa
573,http://mmadecisions.com/decision/12603/Thiago-Santos-vs-Johnny-Walker
574,http://mmadecisions.com/decision/12601/Niko-Price-vs-Alex-Oliveira
575,http://mmadecisions.com/decision/12600/Krzysztof-Jotko-vs-Misha-Cirkunov
576,http://mmadecisions.com/decision/12598/Jared-Gordon-vs-Joe-Solecki
577,http://mmadecisions.com/decision/12596/Karol-Rosa-vs-Bethe-Correia
578,http://mmadecisions.com/decision/12562/Alexander-Volkanovski-vs-Brian-Ortega
579,http://mmadecisions.com/decision/12559/Curtis-Blaydes-vs-Jairzinho-Rozenstruik
580,http://mmadecisions.com/decision/12556/Dan-Hooker-vs-Nasrat-Haqparast
581,http://mmadecisions.com/decision/12554/Taila-Santos-vs-Roxanne-Modafferi
582,http://mmadecisions.com/decision/12552/Nick-Maximov-vs-Cody-Brundage
583,http://mmadecisions.com/decision/12537/Ion-Cutelaba-vs-Devin-Clark
584,http://mmadecisions.com/decision/12535/Ariane-Lipski-vs-Mandy-Bohm
585,http://mmadecisions.com/decision/12531/Tafon-Nchukwi-vs-Mike-Rodriguez
586,http://mmadecisions.com/decision/12530/Raquel-Pennington-vs-Pannie-Kianzad
587,http://mmadecisions.com/decision/12528/Montel-Jackson-vs-JP-Buys
588,http://mmadecisions.com/decision/12527/Erin-Blanchfield-vs-Sarah-Alpar
589,http://mmadecisions.com/decision/12525/Gustavo-Lopez-vs-Heili-Alateng
590,http://mmadecisions.com/decision/12512/Alex-Morono-vs-David-Zawada
591,http://mmadecisions.com/decision/12509/Molly-McCann-vs-Ji-Yeon-Kim
592,http://mmadecisions.com/decision/12508/Jack-Shore-vs-Liudvik-Sholinian
593,http://mmadecisions.com/decision/12506/Marc-Andre-Barriault-vs-Dalcha-Lungiambula
594,http://mmadecisions.com/decision/12503/Ricky-Turcios-vs-Brady-Hiestand
595,http://mmadecisions.com/decision/12502/Daniel-Rodriguez-vs-Kevin-Lee
596,http://mmadecisions.com/decision/12498/Wellington-Turman-vs-Sam-Alvey
597,http://mmadecisions.com/decision/12496/J.J.-Aldrich-vs-Vanessa-Demopoulos
598,http://mmadecisions.com/decision/12494/Mana-Martinez-vs-Guido-Cannetti
599,http://mmadecisions.com/decision/12471/Jared-Cannonier-vs-Kelvin-Gastelum
600,http://mmadecisions.com/decision/12470/Mark-O.-Madsen-vs-Clay-Guida
