,Judge 1 Fighter 1 Round 1,Judge 1 Fighter 2 Round 1,Judge 1 Fighter 1 Round 2,Judge 1 Fighter 2 Round 2,Judge 1 Fighter 1 Round 3,Judge 1 Fighter 2 Round 3,Judge 1 Fighter 1 Round 4,Judge 1 Fighter 2 Round 4,Judge 1 Fighter 1 Round 5,Judge 1 Fighter 2 Round 5,Judge 2 Fighter 1 Round 1,Judge 2 Fighter 2 Round 1,Judge 2 Fighter 1 Round 2,Judge 2 Fighter 2 Round 2,Judge 2 Fighter 1 Round 3,Judge 2 Fighter 2 Round 3,Judge 2 Fighter 1 Round 4,Judge 2 Fighter 2 Round 4,Judge 2 Fighter 1 Round 5,Judge 2 Fighter 2 Round 5,Judge 3 Fighter 1 Round 1,Judge 3 Fighter 2 Round 1,Judge 3 Fighter 1 Round 2,Judge 3 Fighter 2 Round 2,Judge 3 Fighter 1 Round 3,Judge 3 Fighter 2 Round 3,Judge 3 Fighter 1 Round 4,Judge 3 Fighter 2 Round 4,Judge 3 Fighter 1 Round 5,Judge 3 Fighter 2 Round 5,Date,Fighter 1,Fighter 2,Judge 1,Judge 2,Judge 3
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"June 25, 2017",Marvin Vettori,Vitor Miranda,Gerald Ritter,Marcos Rosales,Cardo Urso
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"June 25, 2017",Carla Esparza,Maryna Moroz,Brian Puccillo,David Sutherland,Glenn Trowbridge
0,10,9,10,9,9,10,,,,,9,10,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"June 25, 2017",Darrell Horcher,Devin Powell,Gerald Ritter,Marcos Rosales,Cardo Urso
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"June 25, 2017",Anthony Rocco Martin,Johnny Case,Brian Puccillo,David Sutherland,Glenn Trowbridge
0,10,9,10,9,10,9,,,,,-,-,-,-,-,-,,,,,-,-,-,-,-,-,,,,,"June 17, 2017",Colby Covington,Dong Hyun Kim,Howie Booth,Evan Field,Christopher Shen
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"June 17, 2017",Rafael dos Anjos,Tarec Saffiedine,Barry Foley,Kon Papaioannou,Albert Shen
0,8,10,10,9,10,8,,,,,9,10,10,9,10,8,,,,,9,10,10,9,10,8,,,,,"June 17, 2017",Li Jingliang,Frank Camacho,Howie Booth,Evan Field,Albert Shen
0,10,9,10,8,10,9,,,,,10,9,10,8,10,9,,,,,10,9,10,8,10,9,,,,,"June 17, 2017",Naoki Inoue,Carls John de Tomas,Barry Foley,Kon Papaioannou,Albert Shen
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 11, 2017",Alexander Volkanovski,Mizuto Hirota,Ritchie Gerard,Peter Hickmott,Mark Rodgers
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"June 11, 2017",Luke Jumeau,Dominique Steele,Howie Booth,Peter Hickmott,Cameron Quinn
0,10,8,10,9,10,8,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 11, 2017",John Moraga,Ashkan Mokhtarian,Barry Foley,Luke Hill,Mark Rodgers
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 11, 2017",J.J. Aldrich,Chan-Mi Jeon,Ritchie Gerard,Charlie Keech,Cameron Quinn
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"June 03, 2017",Vitor Belfort,Nate Marquardt,Phillipe Iorio,Chris Lee,Jeff Mullen
0,9,10,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,"June 03, 2017",Raphael Assuncao,Marlon Moraes,Fabio Alves,Guilherme Bravo,Phillipe Iorio
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"June 03, 2017",Viviane Pereira,Jamie Moyle,Fabio Alves,Derek Cleary,Jeff Mullen
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,9,10,9,10,,,,,"May 28, 2017",Omari Akhmedov,Abdul Razak Alhassan,Mans Nilsson,Andy Roberts,Jorgen Segerlind
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 28, 2017",Nordine Taleb,Oliver Enkamp,Anders Ohlsson,Andy Roberts,Jorgen Segerlind
0,10,9,9,10,10,8,,,,,10,9,10,9,10,9,,,,,10,9,9,10,10,9,,,,,"May 28, 2017",Pedro Munhoz,Damian Stasiak,Mans Nilsson,Anders Ohlsson,Andy Roberts
0,10,9,10,8,10,9,,,,,10,9,10,8,10,9,,,,,10,9,10,9,10,9,,,,,"May 28, 2017",Trevor Smith,Chris Camozzi,Ben Cartlidge,Andreas Grüner,Jorgen Segerlind
0,9,10,9,10,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"May 28, 2017",Joaquim Silva,Reza Madadi,Andreas Grüner,Mans Nilsson,Andy Roberts
0,10,9,10,9,10,9,,,,,10,9,10,8,9,10,,,,,10,9,10,9,10,9,,,,,"May 28, 2017",Darren Till,Jessin Ayari,Ben Cartlidge,Mans Nilsson,Anders Ohlsson
0,10,9,10,9,10,9,10,8,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,"May 13, 2017",Joanna Jedrzejczyk,Jessica Andrade,Sal D'Amato,Jeff Mullen,Troy Wincapaw
0,10,9,9,10,10,9,,,,,9,10,9,10,10,9,,,,,9,10,10,9,10,9,,,,,"May 13, 2017",Demian Maia,Jorge Masvidal,Sal D'Amato,Aladin Martinez,Jeff Mullen
0,10,9,9,10,10,9,,,,,10,9,9,10,9,10,,,,,10,9,9,10,10,9,,,,,"May 13, 2017",David Branch,Krzysztof Jotko,Jeff Mullen,Chris Reed,Troy Wincapaw
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"May 13, 2017",Cortney Casey,Jessica Aguilar,Aladin Martinez,Dan Mathisen,Troy Wincapaw
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"May 13, 2017",Enrique Barzola,Gabriel Benitez,Aladin Martinez,Dan Mathisen,Chris Reed
0,9,10,10,9,10,9,10,9,10,9,9,10,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,"April 22, 2017",Cub Swanson,Artem Lobov,Derek Cleary,Chris Lee,Jeff Mullen
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 22, 2017",John Dodson,Eddie Wineland,Eric Colón,Anthony Maness,Roy Silbert
0,8,10,10,9,10,8,,,,,9,10,10,9,10,8,,,,,8,10,10,9,10,9,,,,,"April 22, 2017",Stevie Ray,Joe Lauzon,Chris Lee,Jeff Mullen,Dave Tirelli
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 22, 2017",Thales Leites,Sam Alvey,Chris Lee,Anthony Maness,Dave Tirelli
0,10,9,10,9,10,9,,,,,10,9,10,9,10,8,,,,,10,9,10,9,10,9,,,,,"April 22, 2017",Scott Holtzman,Michael McBride,Derek Cleary,Chris Lee,Dave Tirelli
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,9,10,10,9,,,,,"April 22, 2017",Danielle Taylor,Jessica Penne,Eric Colón,Jeff Mullen,Roy Silbert
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,9,10,10,9,,,,,"April 22, 2017",Alexis Davis,Cindy Dandois,Chris Lee,Jeff Mullen,Roy Silbert
0,10,9,9,10,10,9,,,,,10,9,9,10,9,10,,,,,10,9,9,10,10,9,,,,,"April 15, 2017",Renato Moicano,Jeremy Stephens,Brian Puccillo,Marcos Rosales,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 15, 2017",Alexander Volkov,Roy Nelson,Sal D'Amato,Rob Francis,Henry Gueary
0,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"April 15, 2017",Rashid Magomedov,Bobby Green,Rob Francis,Brian Puccillo,Cardo Urso
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 15, 2017",Tim Elliott,Louis Smolka,Henry Gueary,Marcos Rosales,Tony Weeks
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"April 15, 2017",Aljamain Sterling,Augusto Mendes,Sal D'Amato,Marcos Rosales,Cardo Urso
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"April 08, 2017",Thiago Alves,Patrick Cote,Derek Cleary,Sal D'Amato,Jeff Mullen
0,10,9,10,9,10,9,,,,,10,9,10,8,10,9,,,,,10,8,10,9,10,9,,,,,"April 08, 2017",Kamaru Usman,Sean Strickland,Sal D'Amato,Jeff Mullen,Dave Tirelli
0,9,10,10,9,10,9,,,,,8,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"April 08, 2017",Patrick Cummins,Jan Blachowicz,Derek Cleary,Douglas Crosby,Sal D'Amato
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,9,10,10,9,,,,,"April 08, 2017",Desmond Green,Josh Emmett,Douglas Crosby,Sal D'Amato,Dave Tirelli
0,10,9,9,10,9,10,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"April 08, 2017",Katlyn Chookagian,Irene Aldana,Derek Cleary,Eric Colón,Jeff Mullen
0,10,9,9,9,10,8,,,,,10,9,9,9,10,8,,,,,10,9,9,9,10,8,,,,,"April 08, 2017",Magomed Bibulatov,Jenel Lausa,Derek Cleary,Eric Colón,Jeff Mullen
0,10,9,10,9,10,9,,,,,9,10,9,10,10,9,,,,,10,9,10,9,10,9,,,,,"March 18, 2017",Arnold Allen,Makwan Amirkhani,Mark Collett,Howard Hughes,Paul Sutherland
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"March 18, 2017",Joe Duffy,Reza Madadi,Ben Cartlidge,Pawel Harasim,Takeo Kobayashi
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"March 18, 2017",Francimar Barroso,Darren Stewart,Mark Collett,Howard Hughes,Andy Roberts
0,10,9,10,9,10,9,,,,,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,"March 18, 2017",Tim Johnson,Daniel Omielanczuk,Ben Cartlidge,Pawel Harasim,Takeo Kobayashi
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"March 18, 2017",Leon Edwards,Vicente Luque,Mark Collett,Andy Roberts,Paul Sutherland
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,9,10,9,10,,,,,"March 18, 2017",Brad Scott,Scott Askham,Ben Cartlidge,Takeo Kobayashi,Andy Roberts
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"March 18, 2017",Lina Lansberg,Lucie Pudilova,Mark Collett,Howard Hughes,Paul Sutherland
0,9,10,10,9,10,9,,,,,10,9,9,10,10,9,,,,,9,10,10,9,10,9,,,,,"March 11, 2017",Ray Borg,Jussier Formiga,Fabio Alves,Sal D'Amato,Tony Weeks
0,10,9,9,10,10,8,,,,,9,10,9,10,10,8,,,,,9,10,9,10,10,8,,,,,"March 11, 2017",Marion Reneau,Bethe Correia,Marco Aurelio Borges,Guilherme Bravo,Tony Weeks
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"March 11, 2017",Sergio Moraes,Davi Ramos,Marco Aurelio Borges,Guilherme Bravo,Tony Weeks
0,9,10,10,9,10,8,,,,,9,10,10,9,10,8,,,,,9,10,10,9,10,9,,,,,"March 11, 2017",Joe Soto,Rani Yahya,Fabio Alves,Sal D'Amato,Tony Weeks
0,10,9,9,10,10,8,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"March 11, 2017",Jeremy Kennedy,Rony Jason,Fabio Alves,Marco Aurelio Borges,Sal D'Amato
0,9,10,10,9,10,9,9,10,10,9,9,10,9,10,10,9,9,10,10,8,9,10,10,9,10,9,9,10,10,9,"March 04, 2017",Tyron Woodley,Stephen Thompson,Derek Cleary,Sal D'Amato,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"March 04, 2017",David Teymur,Lando Vannata,Junichiro Kamijo,Jeff Mullen,Marcos Rosales
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,9,10,10,9,,,,,"March 04, 2017",Daniel Kelly,Rashad Evans,Derek Cleary,Dave Hagen,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"March 04, 2017",Mark Godbeer,Daniel Spitz,Dave Hagen,Patricia Morse Jarman,Jeff Mullen
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,9,10,,,,,"March 04, 2017",Albert Morales,Andre Soukhamthath,Sal D'Amato,Dave Hagen,Patricia Morse Jarman
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 19, 2017",Johny Hendricks,Hector Lombard,Hubert Earle,Robert MacAvoy,Don Robinson
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"February 19, 2017",Gavin Tucker,Sam Sicilia,Ian Bridgeman,Sal D'Amato,Craig Smith
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 19, 2017",Elias Theodorou,Cezar Ferreira,Robert MacAvoy,Don Robinson,Craig Smith
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 19, 2017",Santiago Ponzinibbio,Nordine Taleb,Ian Bridgeman,Sal D'Amato,Craig Smith
0,10,9,10,9,10,9,9,10,9,10,10,9,9,10,10,9,10,9,9,10,10,9,10,9,10,9,9,10,9,10,"February 11, 2017",Germaine de Randamie,Holly Holm,Sal D'Amato,Chris Lee,Jeff Mullen
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 11, 2017",Anderson Silva,Derek Brunson,Derek Cleary,Eric Colón,Douglas Crosby
0,10,9,10,9,10,8,,,,,10,9,10,9,10,8,,,,,10,9,10,9,10,8,,,,,"February 11, 2017",Glover Teixeira,Jared Cannonier,Derek Cleary,Sal D'Amato,Chris Lee
0,10,9,10,9,9,10,,,,,9,10,10,8,9,10,,,,,10,9,10,9,10,9,,,,,"February 11, 2017",Dustin Poirier,Jim Miller,Derek Cleary,Eric Colón,Chris Lee
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"February 11, 2017",Belal Muhammad,Randy Brown,Douglas Crosby,Sal D'Amato,Jeff Mullen
0,10,9,10,8,10,8,,,,,10,9,10,9,10,9,,,,,10,9,10,8,10,8,,,,,"February 11, 2017",Islam Makhachev,Nik Lentz,Eric Colón,Douglas Crosby,Chris Lee
0,10,9,10,9,9,10,,,,,9,10,9,10,9,10,,,,,9,10,10,9,10,9,,,,,"February 11, 2017",Ricky Glenn,Phillipe Nover,Derek Cleary,Douglas Crosby,Sal D'Amato
0,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,8,10,9,,,,,"February 11, 2017",Ryan LaFlare,Roan Carneiro,Eric Colón,Chris Lee,Jeff Mullen
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"February 04, 2017",Felice Herrig,Alexa Grasso,Kevin Hancock,Jeff Mullen,Patrick Patlán
0,10,9,9,10,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"February 04, 2017",Volkan Oezdemir,Ovince Saint Preux,Sal D'Amato,JJ Ferraro,Joe Soliz
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"February 04, 2017",Jessica Andrade,Angela Hill,Sal D'Amato,Jeff Mullen,Patrick Patlán
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"February 04, 2017",Ricardo Ramos,Michinori Tanaka,Danny Dealejandro,JJ Ferraro,Joe Soliz
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"February 04, 2017",Tecia Torres,Bec Rawlings,JJ Ferraro,Kevin Hancock,Jeff Mullen
0,9,10,10,9,10,9,,,,,10,9,10,9,9,10,,,,,9,10,10,9,10,9,,,,,"January 28, 2017",Sam Alvey,Nate Marquardt,Sal D'Amato,Ron Mann,Jeff Mullen
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,9,10,9,10,,,,,"January 28, 2017",Raphael Assuncao,Aljamain Sterling,Hale Hilsabeck,Ron Mann,Ben Ramirez
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"January 28, 2017",Jordan Johnson,Henrique da Silva,Joe Garcia,Ron Mann,Ben Ramirez
0,10,9,10,9,9,10,,,,,9,10,9,10,10,9,,,,,9,10,10,9,10,9,,,,,"January 28, 2017",Alexandre Pantoja,Eric Shelton,Joe Garcia,Ron Mann,Ben Ramirez
0,9,10,9,10,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"January 15, 2017",Joe Lauzon,Marcin Held,Derek Cleary,Jeff Mullen,Marcos Rosales
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,"January 15, 2017",Ben Saunders,Court McGee,Derek Cleary,Chris Flores,Marcos Rosales
0,10,9,9,10,10,9,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"January 15, 2017",Sergio Pettis,John Moraga,Junichiro Kamijo,Jeff Mullen,Dennis O'Connell
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"January 15, 2017",Drakkar Klose,Devin Powell,Derek Cleary,Brad Frank,Marcos Rosales
0,10,9,9,10,10,9,,,,,9,10,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"January 15, 2017",Augusto Mendes,Frankie Saenz,Chris Flores,Brad Frank,Dennis O'Connell
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"January 15, 2017",Anthony Rocco Martin,Alex White,Chris Flores,Junichiro Kamijo,Jeff Mullen
0,10,9,9,10,10,9,10,8,9,10,9,10,10,9,10,9,10,8,9,10,9,10,9,10,10,9,10,9,10,9,"December 30, 2016",Cody Garbrandt,Dominick Cruz,Derek Cleary,Jeff Mullen,Tony Weeks
0,10,9,10,8,10,9,,,,,10,9,10,8,10,9,,,,,10,9,10,8,10,9,,,,,"December 30, 2016",T.J. Dillashaw,John Lineker,Sal D'Amato,Dave Hagen,Chris Lee
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,9,10,9,10,,,,,"December 30, 2016",Dong Hyun Kim,Tarec Saffiedine,Derek Cleary,Jeff Mullen,Glenn Trowbridge
0,10,9,10,9,10,9,,,,,10,8,10,9,10,9,,,,,10,8,10,9,10,9,,,,,"December 30, 2016",Ray Borg,Louis Smolka,Sal D'Amato,Chris Lee,Marcos Rosales
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"December 30, 2016",Neil Magny,Johny Hendricks,Derek Cleary,Jeff Mullen,Tony Weeks
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"December 30, 2016",Antonio Carlos Junior,Marvin Vettori,Sal D'Amato,Dave Hagen,Marcos Rosales
0,10,8,10,9,10,9,,,,,10,8,10,9,10,9,,,,,10,8,10,9,10,9,,,,,"December 17, 2016",Urijah Faber,Brad Pickett,Derek Cleary,Sal D'Amato,Marcos Rosales
0,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 17, 2016",Alan Jouban,Mike Perry,Ron McCarthy,Brandon Saucedo,Wade Vierra
0,10,9,10,9,10,8,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 17, 2016",Mizuto Hirota,Cole Miller,Derek Cleary,Marcos Rosales,Brandon Saucedo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 17, 2016",Colby Covington,Bryan Barberena,Derek Cleary,Ron McCarthy,Wade Vierra
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"December 17, 2016",Josh Emmett,Scott Holtzman,Mike Guingona,Brandon Saucedo,Wade Vierra
0,10,9,9,10,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,9,10,,,,,"December 17, 2016",Leslie Smith,Irene Aldana,Mike Guingona,Brandon Saucedo,Wade Vierra
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 17, 2016",Hector Sandoval,Fredy Serrano,Mike Guingona,Ron McCarthy,Brandon Saucedo
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,-,-,-,-,-,-,,,,,"December 17, 2016",Sultan Aliev,Bojan Velickovic,Mike Guingona,Ron McCarthy,Brandon Saucedo
0,9,10,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 10, 2016",Cub Swanson,Doo Ho Choi,Derek Cleary,Eric Colón,Douglas Crosby
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"December 10, 2016",Emil Meek,Jordan Mein,Pasquale Procopio,David Therien,Cardo Urso
0,9,10,10,9,10,9,,,,,9,10,10,9,9,10,,,,,9,10,10,9,10,9,,,,,"December 10, 2016",Viviane Pereira,Valérie Létourneau,Eric Colón,Dr. Greg Jackson,Cardo Urso
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 10, 2016",Rustam Khabilov,Jason Saggo,Patrick Goulah,Pasquale Procopio,David Therien
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"December 09, 2016",Justine Kish,Ashley Yoder,Dominic Carolei,Douglas Crosby,Cardo Urso
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 09, 2016",Andrew Sanchez,Trevor Smith,Douglas Crosby,Glenn Trowbridge,Cardo Urso
0,9,10,10,9,10,9,,,,,9,10,10,8,10,9,,,,,10,9,10,8,10,9,,,,,"December 09, 2016",Shane Burgos,Tiago Trator,Dominic Carolei,Derek Cleary,Douglas Crosby
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"December 09, 2016",Marc Diakiese,Frankie Perez,Dominic Carolei,Glenn Trowbridge,Cardo Urso
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"December 09, 2016",Ryan Janes,Keith Berish,Derek Cleary,Douglas Crosby,Glenn Trowbridge
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"December 09, 2016",Juliana Lima,J.J. Aldrich,Dominic Carolei,Derek Cleary,Cardo Urso
0,10,9,9,10,10,9,,,,,9,10,10,9,10,9,,,,,9,10,10,9,9,10,,,,,"November 27, 2016",Andrew Holbrook,Jake Matthews,Anthony Dimitriou,Evan Field,Charlie Keech
0,10,9,10,9,9,10,,,,,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,"November 27, 2016",Omari Akhmedov,Kyle Noke,Evan Field,Barry Foley,Albert Shen
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,9,10,10,9,,,,,"November 27, 2016",Danielle Taylor,Seo Hee Ham,Anthony Dimitriou,Evan Field,Christopher Shen
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"November 27, 2016",Daniel Kelly,Chris Camozzi,Barry Foley,Charlie Keech,Albert Shen
0,10,9,10,9,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 27, 2016",Jonathan Meunier,Rich Walsh,Ben Cartlidge,Anthony Dimitriou,Albert Shen
0,10,9,10,9,10,8,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 27, 2016",Ben Nguyen,Geane Herrera,Ben Cartlidge,Barry Foley,Christopher Shen
0,10,9,10,9,10,9,,,,,10,9,10,8,10,9,,,,,9,10,10,9,10,9,,,,,"November 27, 2016",Jason Knight,Dan Hooker,Evan Field,Charlie Keech,Christopher Shen
0,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,10,9,9,10,10,9,,,,,"November 27, 2016",Marlon Vera,Guangyou Ning,Barry Foley,Charlie Keech,Albert Shen
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 27, 2016",Jenel Lausa,Yao Zhikui,Ben Cartlidge,Anthony Dimitriou,Evan Field
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 19, 2016",Cláudia Gadelha,Cortney Casey,Fabio Alves,Hallison Pontes,Joseph Terrell
0,9,10,10,9,10,8,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 19, 2016",Krzysztof Jotko,Thales Leites,Eric Colón,Hallison Pontes,Joseph Terrell
0,10,9,10,9,10,8,,,,,9,10,10,9,10,8,,,,,9,10,10,9,10,9,,,,,"November 19, 2016",Kamaru Usman,Warlley Alves,Fabio Alves,Guilherme Bravo,Eric Colón
0,10,9,10,9,10,9,,,,,-,-,-,-,-,-,,,,,10,9,10,9,10,9,,,,,"November 19, 2016",Sergio Moraes,Zak Ottow,Guilherme Bravo,Hallison Pontes,Joseph Terrell
0,9,10,9,10,9,10,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 19, 2016",Stevie Ray,Ross Pearson,Andreas Grüner,Pawel Harasim,Takeo Kobayashi
0,9,10,10,9,10,9,,,,,9,10,10,9,10,9,,,,,9,10,9,10,9,10,,,,,"November 19, 2016",Alexander Volkov,Tim Johnson,Howard Hughes,Takeo Kobayashi,Peter Lavery
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,9,10,10,9,10,9,,,,,"November 19, 2016",Artem Lobov,Teruto Ishihara,Mark Collett,Pawel Harasim,Peter Lavery
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 19, 2016",Kyoji Horiguchi,Ali Bagautinov,Andreas Grüner,Pawel Harasim,Paul Sutherland
0,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,10,9,10,9,10,9,,,,,"November 19, 2016",Brett Johns,Kwan Ho Kwak,Andreas Grüner,Pawel Harasim,Howard Hughes
