,Round,KD_fighter1,Sig. str. %_fighter1,Sub. att_fighter1,Rev._fighter1,Ctrl_fighter1,lose_streak_fighter1,round_fighter1,age_fighter1,win_loss_ratio_fighter1,win_streak_fighter1,lose_streak_fighter1,num_fights_fighter1,Sig. str. landed_fighter1,Sig. str. attempted_fighter1,Total str. landed_fighter1,Total str. attempted_fighter1,Total Head landed_fighter1,Total Head attempted_fighter1,Total Body landed_fighter1,Total Body attempted_fighter1,Total Leg landed_fighter1,Total Leg attempted_fighter1,Total Distance landed_fighter1,Total Distance attempted_fighter1,Total Clinch landed_fighter1,Total Clinch attempted_fighter1,Total Ground landed_fighter1,Total Ground attempted_fighter1,Total Takedowns_fighter1,Total Takedowns attempted_fighter1,division_Catch Weight_fighter1,division_Featherweight_fighter1,division_Flyweight_fighter1,division_Heavyweight_fighter1,division_Light Heavyweight_fighter1,division_Lightweight_fighter1,division_Middleweight_fighter1,division_Welterweight_fighter1,division_Women's Bantamweight_fighter1,division_Women's Featherweight_fighter1,division_Women's Flyweight_fighter1,division_Women's Strawweight_fighter1,stance_Orthodox_fighter1,stance_Southpaw_fighter1,stance_Switch_fighter1,KD_fighter2,Sig. str. %_fighter2,Sub. att_fighter2,Rev._fighter2,Ctrl_fighter2,lose_streak_fighter2,age_fighter2,win_loss_ratio_fighter2,win_streak_fighter2,lose_streak_fighter2,num_fights_fighter2,Sig. str. landed_fighter2,Sig. str. attempted_fighter2,Total str. landed_fighter2,Total str. attempted_fighter2,Total Head landed_fighter2,Total Head attempted_fighter2,Total Body landed_fighter2,Total Body attempted_fighter2,Total Leg landed_fighter2,Total Leg attempted_fighter2,Total Distance landed_fighter2,Total Distance attempted_fighter2,Total Clinch landed_fighter2,Total Clinch attempted_fighter2,Total Ground landed_fighter2,Total Ground attempted_fighter2,Total Takedowns_fighter2,Total Takedowns attempted_fighter2,division_Catch Weight_fighter2,division_Featherweight_fighter2,division_Flyweight_fighter2,division_Heavyweight_fighter2,division_Light Heavyweight_fighter2,division_Lightweight_fighter2,division_Middleweight_fighter2,division_Welterweight_fighter2,division_Women's Bantamweight_fighter2,division_Women's Featherweight_fighter2,division_Women's Flyweight_fighter2,division_Women's Strawweight_fighter2,stance_Orthodox_fighter2,stance_Southpaw_fighter2,stance_Switch_fighter2,round_winner
3113,3,0,0.44,1,1,32,0.0,3.0,10358.0,0.5555555555555556,1.0,0.0,9.0,21,47,22,48,19,45,2,2,0,0,16,40,2,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.16,0,0,39,1.0,12387.0,0.3333333333333333,0.0,1.0,9.0,4,24,4,24,2,22,2,2,0,0,4,24,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3114,1,0,0.51,0,0,0,0.0,3.0,10493.0,1.0,2.0,0.0,2.0,24,47,25,48,9,29,6,7,9,11,24,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.31,0,0,16,2.0,8972.0,0.4,0.0,2.0,5.0,18,58,18,58,7,42,2,3,9,13,18,58,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3115,2,0,0.41,0,0,0,0.0,3.0,10493.0,1.0,2.0,0.0,2.0,23,55,23,55,14,44,3,3,6,8,23,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.25,0,0,13,2.0,8972.0,0.4,0.0,2.0,5.0,15,58,15,58,6,48,4,4,5,6,14,57,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3116,3,0,0.47,0,0,0,0.0,3.0,10493.0,1.0,2.0,0.0,2.0,10,21,19,31,8,19,2,2,0,0,10,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.34,0,0,169,2.0,8972.0,0.4,0.0,2.0,5.0,13,38,27,53,7,32,1,1,5,5,12,37,1,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3117,1,0,0.63,0,0,96,0.0,3.0,11786.0,0.6,1.0,0.0,5.0,23,36,27,40,11,20,4,6,8,10,14,25,3,4,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.42,0,0,23,2.0,11302.0,0.375,0.0,2.0,8.0,16,38,23,47,9,29,3,4,4,5,11,33,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3118,2,0,0.76,0,0,165,0.0,3.0,11786.0,0.6,1.0,0.0,5.0,16,21,23,30,10,15,1,1,5,5,9,13,2,2,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.44,2,0,23,2.0,11302.0,0.375,0.0,2.0,8.0,11,25,22,36,8,21,2,2,1,2,7,21,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3119,3,0,0.81,0,0,102,0.0,3.0,11786.0,0.6,1.0,0.0,5.0,22,27,27,33,9,14,8,8,5,5,18,23,1,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.27,1,0,56,2.0,11302.0,0.375,0.0,2.0,8.0,9,33,19,43,5,29,2,2,2,2,4,28,2,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3120,1,0,0.54,1,1,18,0.0,3.0,12443.0,0.6153846153846154,3.0,0.0,13.0,17,31,18,32,11,25,3,3,3,3,14,27,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,93,3.0,12151.0,0.5454545454545454,0.0,3.0,11.0,2,19,3,20,1,16,0,2,1,1,2,19,0,0,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3121,2,0,0.42,0,1,20,0.0,3.0,12443.0,0.6153846153846154,3.0,0.0,13.0,16,38,23,45,10,30,6,8,0,0,12,32,2,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21,0,0,140,3.0,12151.0,0.5454545454545454,0.0,3.0,11.0,6,28,14,43,2,23,1,2,3,3,6,28,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3122,3,0,0.59,0,0,4,0.0,3.0,12443.0,0.6153846153846154,3.0,0.0,13.0,13,22,28,39,9,18,3,3,1,1,8,17,1,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.28,0,0,230,3.0,12151.0,0.5454545454545454,0.0,3.0,11.0,4,14,44,64,3,13,0,0,1,1,4,14,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3123,1,0,0.45,0,0,29,0.0,3.0,9647.0,1.0,1.0,0.0,1.0,26,57,27,58,11,38,11,15,4,4,26,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.34,0,0,3,1.0,10607.0,0.5,0.0,1.0,2.0,27,79,28,80,16,61,5,11,6,7,24,74,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3124,2,0,0.27,0,0,22,0.0,3.0,9647.0,1.0,1.0,0.0,1.0,15,55,16,56,9,45,6,9,0,1,14,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.29,0,0,0,1.0,10607.0,0.5,0.0,1.0,2.0,21,72,21,72,12,59,6,10,3,3,21,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3125,3,0,0.38,0,0,117,0.0,3.0,9647.0,1.0,1.0,0.0,1.0,17,44,27,57,11,36,3,5,3,3,14,37,3,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.36,0,0,41,1.0,10607.0,0.5,0.0,1.0,2.0,20,55,25,61,6,38,12,15,2,2,17,52,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3126,1,0,0.66,0,0,249,0.0,3.0,13416.0,0.7,1.0,0.0,20.0,4,6,10,13,4,6,0,0,0,0,0,0,0,0,4,6,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0,0,0,4.0,10665.0,0.1666666666666666,0.0,4.0,6.0,2,4,2,4,0,1,0,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3127,2,0,0.5,0,0,229,0.0,3.0,13416.0,0.7,1.0,0.0,20.0,1,2,13,15,1,2,0,0,0,0,1,2,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0,0,2,4.0,10665.0,0.1666666666666666,0.0,4.0,6.0,9,18,13,23,6,13,3,5,0,0,4,13,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3128,3,0,0.9,0,0,272,0.0,3.0,13416.0,0.7,1.0,0.0,20.0,10,11,34,38,9,10,0,0,1,1,1,1,0,0,9,10,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,3,4.0,10665.0,0.1666666666666666,0.0,4.0,6.0,0,2,2,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3129,1,1,0.52,0,0,43,0.0,3.0,11811.0,0.5,1.0,0.0,4.0,22,42,24,44,17,35,5,7,0,0,13,29,7,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.65,0,0,44,2.0,13368.0,0.25,0.0,2.0,4.0,15,23,21,29,1,6,9,12,5,5,8,12,7,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3130,2,0,0.33,0,0,31,0.0,3.0,11811.0,0.5,1.0,0.0,4.0,20,59,21,60,12,49,6,7,2,3,15,52,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.53,0,0,11,2.0,13368.0,0.25,0.0,2.0,4.0,24,45,25,46,7,28,4,4,13,13,24,43,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3131,3,0,0.43,0,0,5,0.0,3.0,11811.0,0.5,1.0,0.0,4.0,17,39,17,39,15,37,2,2,0,0,16,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.53,0,0,0,2.0,13368.0,0.25,0.0,2.0,4.0,22,41,22,42,7,22,2,4,13,15,21,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3132,1,0,0.54,0,0,239,0.0,5.0,10791.0,1.0,10.0,0.0,10.0,13,24,35,55,12,23,1,1,0,0,1,3,0,0,12,21,3,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1.0,11300.0,0.7272727272727273,0.0,1.0,11.0,0,8,0,8,0,7,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3133,2,0,0.55,0,0,239,0.0,5.0,10791.0,1.0,10.0,0.0,10.0,19,34,25,40,17,32,2,2,0,0,2,12,0,0,17,22,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.33,0,0,0,1.0,11300.0,0.7272727272727273,0.0,1.0,11.0,3,9,5,11,0,6,2,2,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3134,3,0,0.42,0,0,0,0.0,5.0,10791.0,1.0,10.0,0.0,10.0,37,87,37,87,31,78,2,5,4,4,37,87,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.19,0,0,0,1.0,11300.0,0.7272727272727273,0.0,1.0,11.0,7,36,7,36,4,29,1,5,2,2,7,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3135,4,0,0.37,0,0,0,0.0,5.0,10791.0,1.0,10.0,0.0,10.0,35,93,35,93,32,89,2,3,1,1,35,93,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.33,0,0,0,1.0,11300.0,0.7272727272727273,0.0,1.0,11.0,15,45,15,45,12,40,3,4,0,1,15,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3136,5,0,0.45,1,0,155,0.0,5.0,10791.0,1.0,10.0,0.0,10.0,30,66,40,77,30,65,0,1,0,0,25,60,0,0,5,6,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.37,0,0,0,1.0,11300.0,0.7272727272727273,0.0,1.0,11.0,16,43,16,43,11,35,5,8,0,0,16,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3137,1,0,0.32,0,0,1,0.0,5.0,9413.0,0.75,3.0,0.0,8.0,21,64,21,64,15,55,5,7,1,2,21,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.35,0,0,0,2.0,11190.0,0.8,0.0,2.0,10.0,24,67,24,67,10,51,2,4,12,12,24,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3138,2,0,0.44,0,0,30,0.0,5.0,9413.0,0.75,3.0,0.0,8.0,20,45,20,45,19,41,1,3,0,1,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.41,0,0,0,2.0,11190.0,0.8,0.0,2.0,10.0,25,60,27,62,7,36,10,13,8,11,16,48,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3139,3,0,0.31,0,0,0,0.0,5.0,9413.0,0.75,3.0,0.0,8.0,19,60,19,60,15,54,3,5,1,1,19,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.44,0,0,0,2.0,11190.0,0.8,0.0,2.0,10.0,30,68,30,68,13,45,6,7,11,16,30,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3140,4,0,0.35,0,0,0,0.0,5.0,9413.0,0.75,3.0,0.0,8.0,22,62,22,62,16,53,5,8,1,1,22,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.49,0,0,0,2.0,11190.0,0.8,0.0,2.0,10.0,38,77,38,77,19,55,5,8,14,14,38,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3141,5,0,0.32,0,0,25,0.0,5.0,9413.0,0.75,3.0,0.0,8.0,23,70,26,73,20,67,1,1,2,2,23,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.33,0,0,0,2.0,11190.0,0.8,0.0,2.0,10.0,28,84,41,98,15,70,4,5,9,9,27,82,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3142,1,0,0.44,0,0,0,0.0,3.0,10548.0,0.8,1.0,0.0,5.0,25,56,25,56,10,36,4,7,11,13,25,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.31,0,0,0,1.0,10969.0,0.6666666666666666,0.0,1.0,3.0,15,47,15,47,12,44,2,2,1,1,15,47,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3143,2,0,0.62,0,0,0,0.0,3.0,10548.0,0.8,1.0,0.0,5.0,40,64,40,64,17,35,7,11,16,18,40,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23,0,0,0,1.0,10969.0,0.6666666666666666,0.0,1.0,3.0,9,38,9,38,9,37,0,1,0,0,9,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3144,3,0,0.59,0,0,0,0.0,3.0,10548.0,0.8,1.0,0.0,5.0,51,86,52,87,33,62,7,9,11,15,50,85,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0,0,1,1.0,10969.0,0.6666666666666666,0.0,1.0,3.0,17,55,17,55,14,50,3,5,0,0,17,55,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3145,1,0,0.45,0,0,0,0.0,3.0,9899.0,1.0,3.0,0.0,3.0,41,91,41,91,26,70,7,10,8,11,40,89,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24,0,0,0,1.0,11384.0,0.4,0.0,1.0,5.0,15,61,15,61,10,55,5,6,0,0,15,61,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3146,2,0,0.42,0,0,106,0.0,3.0,9899.0,1.0,3.0,0.0,3.0,30,70,37,78,23,62,4,4,3,4,25,64,0,0,5,6,2,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23,0,0,0,1.0,11384.0,0.4,0.0,1.0,5.0,10,42,10,42,8,36,2,5,0,1,9,41,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3147,3,0,0.46,0,0,122,0.0,3.0,9899.0,1.0,3.0,0.0,3.0,26,56,36,68,26,56,0,0,0,0,24,54,0,0,2,2,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0,0,40,1.0,11384.0,0.4,0.0,1.0,5.0,18,60,19,61,16,58,2,2,0,0,18,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3148,1,0,0.47,0,1,31,0.0,3.0,11862.0,0.7142857142857143,2.0,0.0,7.0,35,73,46,84,20,57,13,14,2,2,17,53,15,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.35,0,0,65,1.0,12254.0,0.7142857142857143,0.0,1.0,7.0,21,59,24,63,15,51,4,6,2,2,16,49,5,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3149,2,0,0.56,0,0,40,0.0,3.0,11862.0,0.7142857142857143,2.0,0.0,7.0,51,91,54,94,32,65,13,19,6,7,29,65,22,26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.39,0,0,10,1.0,12254.0,0.7142857142857143,0.0,1.0,7.0,27,69,31,73,19,58,7,8,1,3,16,54,11,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3150,3,0,0.47,0,0,0,0.0,3.0,11862.0,0.7142857142857143,2.0,0.0,7.0,40,84,40,84,30,69,5,9,5,6,34,74,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.43,0,0,30,1.0,12254.0,0.7142857142857143,0.0,1.0,7.0,38,88,42,92,28,72,8,11,2,5,30,75,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3151,1,0,0.35,0,0,7,0.0,3.0,11230.0,0.5,1.0,0.0,6.0,35,99,40,105,20,78,9,12,6,9,26,86,8,12,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,0,0,8,4.0,10647.0,0.2857142857142857,0.0,4.0,7.0,30,60,31,61,14,44,5,5,11,11,25,55,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3152,2,0,0.36,0,0,0,0.0,3.0,11230.0,0.5,1.0,0.0,6.0,45,124,45,124,33,106,8,13,4,5,39,112,6,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.43,0,0,1,4.0,10647.0,0.2857142857142857,0.0,4.0,7.0,28,65,28,65,18,54,4,4,6,7,27,63,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3153,3,0,0.33,0,0,0,0.0,3.0,11230.0,0.5,1.0,0.0,6.0,36,108,36,108,28,92,3,11,5,5,36,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.42,0,0,0,4.0,10647.0,0.2857142857142857,0.0,4.0,7.0,30,70,30,70,14,49,5,9,11,12,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3154,1,0,0.66,0,0,230,0.0,3.0,10222.0,0.6,1.0,0.0,5.0,12,18,46,61,9,11,1,3,2,4,3,4,3,8,6,6,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.58,0,0,19,1.0,10722.0,0.0,0.0,1.0,1.0,14,24,26,37,6,14,7,8,1,2,4,13,10,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3155,2,0,0.83,0,0,194,0.0,3.0,10222.0,0.6,1.0,0.0,5.0,25,30,59,65,12,15,9,11,4,4,9,12,11,11,5,7,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.55,0,0,18,1.0,10722.0,0.0,0.0,1.0,1.0,16,29,24,37,8,20,7,8,1,1,7,19,9,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3156,3,0,0.81,0,0,261,0.0,3.0,10222.0,0.6,1.0,0.0,5.0,13,16,62,74,9,12,2,2,2,2,5,8,5,5,3,3,4,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.76,0,0,1,1.0,10722.0,0.0,0.0,1.0,1.0,10,13,16,21,3,5,7,7,0,1,0,3,8,8,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3157,1,1,0.41,0,0,64,0.0,3.0,12805.0,0.5555555555555556,3.0,0.0,9.0,27,65,38,76,25,61,1,3,1,1,21,55,5,9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.24,0,0,2,2.0,13907.0,0.6,0.0,2.0,10.0,8,33,8,33,1,24,5,7,2,2,6,30,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3158,2,0,0.5,0,0,81,0.0,3.0,12805.0,0.5555555555555556,3.0,0.0,9.0,28,55,33,60,23,49,3,4,2,2,25,52,3,3,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.39,0,0,0,2.0,13907.0,0.6,0.0,2.0,10.0,16,41,16,41,8,29,7,9,1,3,13,38,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3159,3,0,0.59,0,0,27,0.0,3.0,12805.0,0.5555555555555556,3.0,0.0,9.0,42,71,53,83,33,61,7,8,2,2,42,71,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.36,0,0,0,2.0,13907.0,0.6,0.0,2.0,10.0,13,36,13,36,7,26,5,7,1,3,13,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3160,1,0,0.44,0,0,1,0.0,3.0,9035.0,0.6666666666666666,1.0,0.0,3.0,22,50,22,50,8,33,1,4,13,13,22,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.37,0,0,16,3.0,11674.0,0.0,0.0,3.0,3.0,26,70,30,74,14,57,8,9,4,4,20,62,3,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3161,2,0,0.47,0,0,0,0.0,3.0,9035.0,0.6666666666666666,1.0,0.0,3.0,22,46,25,49,9,30,4,7,9,9,22,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0,0,56,3.0,11674.0,0.0,0.0,3.0,3.0,34,84,53,108,24,69,4,8,6,7,28,78,1,1,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3162,3,0,0.4,0,0,4,0.0,3.0,9035.0,0.6666666666666666,1.0,0.0,3.0,23,57,23,57,11,41,3,7,9,9,22,54,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.22,0,0,16,3.0,11674.0,0.0,0.0,3.0,3.0,25,113,25,113,22,108,3,4,0,1,23,108,2,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3163,1,0,0.66,0,0,0,0.0,3.0,12383.0,0.8,4.0,0.0,5.0,14,21,14,21,0,4,7,8,7,9,14,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.23,0,0,0,2.0,10219.0,0.625,0.0,2.0,8.0,4,17,4,17,0,9,1,3,3,5,4,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3164,2,0,0.64,0,0,136,0.0,3.0,12383.0,0.8,4.0,0.0,5.0,11,17,11,17,3,8,4,5,4,4,5,10,0,1,6,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26,1,0,50,2.0,10219.0,0.625,0.0,2.0,8.0,4,15,10,24,2,13,0,0,2,2,3,13,1,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3165,3,0,0.5,0,0,118,0.0,3.0,12383.0,0.8,4.0,0.0,5.0,8,16,12,20,4,10,2,3,2,3,5,11,0,0,3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.53,0,0,50,2.0,10219.0,0.625,0.0,2.0,8.0,16,30,23,37,16,30,0,0,0,0,9,21,0,0,7,9,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3166,1,0,0.51,0,0,0,0.0,3.0,8531.0,1.0,2.0,0.0,2.0,28,54,28,54,15,36,7,12,6,6,28,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21,0,0,0,1.0,10723.0,0.25,0.0,1.0,4.0,4,19,4,19,1,15,1,1,2,3,4,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3167,2,0,0.65,3,1,55,0.0,3.0,8531.0,1.0,2.0,0.0,2.0,23,35,31,43,17,28,6,7,0,0,14,26,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27,0,0,144,1.0,10723.0,0.25,0.0,1.0,4.0,5,18,13,26,2,14,1,1,2,3,4,17,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3168,3,0,0.54,0,0,0,0.0,3.0,8531.0,1.0,2.0,0.0,2.0,12,22,14,24,9,19,2,2,1,1,11,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.69,0,0,217,1.0,10723.0,0.25,0.0,1.0,4.0,16,23,25,34,4,8,7,10,5,5,8,14,1,1,7,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3169,1,0,0.56,0,1,102,0.0,3.0,14272.0,0.64,2.0,0.0,25.0,14,25,20,33,3,12,3,5,8,8,12,23,0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.58,0,0,1,2.0,10971.0,0.6,0.0,2.0,20.0,14,24,14,24,4,12,4,6,6,6,14,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3170,2,0,0.4,0,0,101,0.0,3.0,14272.0,0.64,2.0,0.0,25.0,8,20,14,26,2,12,2,4,4,4,7,17,1,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.38,0,1,76,2.0,10971.0,0.6,0.0,2.0,20.0,7,18,10,22,3,13,0,0,4,5,5,13,0,0,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
