,Round,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td %,Td %,Sub. att,Rev.,Ctrl,Sig. str,Head,Body,Leg,Distance,Clinch,Ground,URL
3,2,Reuben Duran,0,6 of 12,50%,15 of 21,0 of 2,0%,0,0,2:09,6 of 12,2 of 8,2 of 2,2 of 2,2 of 4,3 of 6,1 of 2,http://www.ufcstats.com/fight-details/8e4650807ea06626
4,3,George Roop,0,12 of 19,63%,51 of 63,1 of 2,50%,0,0,2:18,12 of 19,3 of 8,8 of 10,1 of 1,0 of 3,12 of 16,0 of 0,http://www.ufcstats.com/fight-details/8e4650807ea06626
5,3,Reuben Duran,0,10 of 11,90%,13 of 14,0 of 3,0%,0,0,2:26,10 of 11,1 of 1,9 of 10,0 of 0,2 of 2,8 of 9,0 of 0,http://www.ufcstats.com/fight-details/8e4650807ea06626
0,1,Wanderlei Silva,1,24 of 46,52%,30 of 60,0 of 2,0%,0,0,0:33,24 of 46,20 of 41,4 of 5,0 of 0,15 of 32,8 of 13,1 of 1,http://www.ufcstats.com/fight-details/e2b547e64f6532bb
1,1,Brian Stann,1,31 of 52,59%,53 of 79,0 of 0,---,0,0,0:54,31 of 52,18 of 36,9 of 11,4 of 5,19 of 32,12 of 20,0 of 0,http://www.ufcstats.com/fight-details/e2b547e64f6532bb
2,2,Wanderlei Silva,1,19 of 37,51%,19 of 37,0 of 0,---,0,0,0:04,19 of 37,17 of 35,1 of 1,1 of 1,15 of 33,0 of 0,4 of 4,http://www.ufcstats.com/fight-details/e2b547e64f6532bb
3,2,Brian Stann,0,12 of 24,50%,12 of 24,0 of 0,---,0,0,0:00,12 of 24,5 of 15,0 of 1,7 of 8,12 of 24,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/e2b547e64f6532bb
0,1,Stefan Struve,0,4 of 17,23%,12 of 29,0 of 0,---,0,1,1:30,4 of 17,3 of 15,1 of 1,0 of 1,1 of 8,0 of 0,3 of 9,http://www.ufcstats.com/fight-details/c996b2ff10a915b1
1,1,Mark Hunt,0,7 of 17,41%,16 of 29,0 of 0,---,0,0,1:56,7 of 17,3 of 11,2 of 4,2 of 2,6 of 14,0 of 0,1 of 3,http://www.ufcstats.com/fight-details/c996b2ff10a915b1
2,2,Stefan Struve,0,9 of 21,42%,33 of 58,0 of 0,---,1,0,0:35,9 of 21,7 of 19,2 of 2,0 of 0,9 of 21,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c996b2ff10a915b1
3,2,Mark Hunt,0,20 of 35,57%,25 of 41,1 of 2,50%,0,1,1:57,20 of 35,16 of 31,4 of 4,0 of 0,19 of 33,0 of 0,1 of 2,http://www.ufcstats.com/fight-details/c996b2ff10a915b1
4,3,Stefan Struve,0,11 of 29,37%,11 of 29,0 of 0,---,0,0,0:00,11 of 29,9 of 26,1 of 1,1 of 2,11 of 29,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c996b2ff10a915b1
5,3,Mark Hunt,1,20 of 30,66%,20 of 30,0 of 0,---,0,0,0:05,20 of 30,18 of 28,2 of 2,0 of 0,20 of 30,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c996b2ff10a915b1
0,1,Takanori Gomi,0,28 of 50,56%,28 of 50,0 of 0,---,0,0,0:03,28 of 50,15 of 37,11 of 11,2 of 2,28 of 50,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1acde2739237c4f8
1,1,Diego Sanchez,0,22 of 41,53%,25 of 45,2 of 2,100%,1,0,0:20,22 of 41,8 of 27,10 of 10,4 of 4,22 of 41,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1acde2739237c4f8
2,2,Takanori Gomi,0,31 of 65,47%,31 of 65,0 of 0,---,0,0,0:00,31 of 65,18 of 45,11 of 16,2 of 4,31 of 65,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1acde2739237c4f8
3,2,Diego Sanchez,0,27 of 49,55%,27 of 49,0 of 2,0%,0,0,0:00,27 of 49,13 of 32,10 of 12,4 of 5,27 of 49,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1acde2739237c4f8
4,3,Takanori Gomi,0,22 of 65,33%,22 of 65,0 of 0,---,0,0,0:00,22 of 65,15 of 53,7 of 9,0 of 3,22 of 65,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1acde2739237c4f8
5,3,Diego Sanchez,0,16 of 55,29%,16 of 55,0 of 1,0%,0,0,0:00,16 of 55,8 of 41,4 of 9,4 of 5,16 of 55,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1acde2739237c4f8
0,1,Yushin Okami,0,14 of 33,42%,29 of 49,2 of 2,100%,0,0,2:01,14 of 33,3 of 21,8 of 8,3 of 4,6 of 25,7 of 7,1 of 1,http://www.ufcstats.com/fight-details/e830cb1df07f3466
1,1,Hector Lombard,0,13 of 26,50%,31 of 46,0 of 2,0%,0,0,0:23,13 of 26,8 of 21,4 of 4,1 of 1,11 of 23,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/e830cb1df07f3466
2,2,Yushin Okami,0,19 of 36,52%,29 of 48,1 of 1,100%,0,0,2:20,19 of 36,18 of 34,0 of 0,1 of 2,16 of 31,0 of 0,3 of 5,http://www.ufcstats.com/fight-details/e830cb1df07f3466
3,2,Hector Lombard,0,10 of 22,45%,29 of 41,0 of 0,---,0,0,0:00,10 of 22,4 of 13,4 of 6,2 of 3,10 of 22,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/e830cb1df07f3466
4,3,Yushin Okami,0,4 of 20,20%,7 of 23,0 of 2,0%,0,0,0:00,4 of 20,3 of 19,1 of 1,0 of 0,3 of 19,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/e830cb1df07f3466
5,3,Hector Lombard,0,22 of 41,53%,49 of 71,0 of 1,0%,0,0,3:27,22 of 41,18 of 37,4 of 4,0 of 0,19 of 36,2 of 3,1 of 2,http://www.ufcstats.com/fight-details/e830cb1df07f3466
0,1,Mizuto Hirota,0,0 of 1,0%,3 of 5,0 of 0,---,0,0,0:50,0 of 1,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1dcc880fc80e6332
1,1,Rani Yahya,0,3 of 8,37%,55 of 61,3 of 4,75%,0,0,3:20,3 of 8,3 of 7,0 of 1,0 of 0,1 of 3,0 of 0,2 of 5,http://www.ufcstats.com/fight-details/1dcc880fc80e6332
2,2,Mizuto Hirota,0,0 of 3,0%,5 of 8,0 of 0,---,0,0,0:15,0 of 3,0 of 3,0 of 0,0 of 0,0 of 1,0 of 1,0 of 1,http://www.ufcstats.com/fight-details/1dcc880fc80e6332
3,2,Rani Yahya,0,8 of 13,61%,46 of 51,1 of 1,100%,1,0,4:21,8 of 13,6 of 11,2 of 2,0 of 0,0 of 2,1 of 1,7 of 10,http://www.ufcstats.com/fight-details/1dcc880fc80e6332
4,3,Mizuto Hirota,0,4 of 10,40%,31 of 43,1 of 1,100%,0,0,2:04,4 of 10,3 of 9,1 of 1,0 of 0,4 of 10,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1dcc880fc80e6332
5,3,Rani Yahya,0,2 of 8,25%,4 of 10,1 of 7,14%,0,0,1:18,2 of 8,2 of 8,0 of 0,0 of 0,2 of 8,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1dcc880fc80e6332
0,1,Dong Hyun Kim,0,6 of 10,60%,72 of 76,1 of 3,33%,0,0,2:42,6 of 10,5 of 9,0 of 0,1 of 1,5 of 9,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/e0bdef2580715030
1,1,Siyar Bahadurzada,0,1 of 11,9%,1 of 11,0 of 0,---,0,0,0:02,1 of 11,1 of 10,0 of 1,0 of 0,1 of 11,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/e0bdef2580715030
2,2,Dong Hyun Kim,0,6 of 12,50%,62 of 71,1 of 2,50%,0,0,3:57,6 of 12,6 of 12,0 of 0,0 of 0,0 of 1,0 of 0,6 of 11,http://www.ufcstats.com/fight-details/e0bdef2580715030
3,2,Siyar Bahadurzada,0,1 of 7,14%,14 of 20,0 of 0,---,0,0,0:00,1 of 7,1 of 5,0 of 1,0 of 1,1 of 7,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/e0bdef2580715030
4,3,Dong Hyun Kim,0,11 of 36,30%,48 of 74,1 of 1,100%,1,0,4:35,11 of 36,5 of 30,6 of 6,0 of 0,1 of 2,0 of 0,10 of 34,http://www.ufcstats.com/fight-details/e0bdef2580715030
5,3,Siyar Bahadurzada,0,3 of 6,50%,10 of 14,0 of 0,---,0,0,0:00,3 of 6,2 of 5,0 of 0,1 of 1,2 of 3,0 of 0,1 of 3,http://www.ufcstats.com/fight-details/e0bdef2580715030
0,1,Riki Fukuda,0,16 of 41,39%,17 of 43,1 of 1,100%,0,0,0:39,16 of 41,4 of 23,2 of 4,10 of 14,14 of 39,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/c79c00f5443c2f6e
1,1,Brad Tavares,0,29 of 57,50%,35 of 63,0 of 0,---,0,0,0:00,29 of 57,19 of 46,6 of 6,4 of 5,28 of 56,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/c79c00f5443c2f6e
2,2,Riki Fukuda,0,20 of 54,37%,22 of 56,0 of 0,---,0,0,0:20,20 of 54,11 of 37,4 of 6,5 of 11,20 of 54,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c79c00f5443c2f6e
3,2,Brad Tavares,0,43 of 91,47%,45 of 94,0 of 0,---,0,0,0:00,43 of 91,30 of 75,8 of 10,5 of 6,43 of 89,0 of 2,0 of 0,http://www.ufcstats.com/fight-details/c79c00f5443c2f6e
4,3,Riki Fukuda,0,33 of 77,42%,36 of 83,0 of 0,---,0,0,0:00,33 of 77,20 of 58,5 of 6,8 of 13,32 of 76,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/c79c00f5443c2f6e
5,3,Brad Tavares,0,44 of 106,41%,51 of 113,0 of 0,---,0,0,0:00,44 of 106,37 of 96,4 of 4,3 of 6,42 of 102,2 of 4,0 of 0,http://www.ufcstats.com/fight-details/c79c00f5443c2f6e
0,1,Takeya Mizugaki,0,25 of 40,62%,40 of 55,0 of 1,0%,0,0,0:12,25 of 40,15 of 29,6 of 7,4 of 4,21 of 33,4 of 7,0 of 0,http://www.ufcstats.com/fight-details/7af713ee9e3006eb
1,1,Bryan Caraway,0,13 of 32,40%,27 of 49,1 of 5,20%,0,0,1:29,13 of 32,12 of 31,0 of 0,1 of 1,13 of 30,0 of 2,0 of 0,http://www.ufcstats.com/fight-details/7af713ee9e3006eb
2,2,Takeya Mizugaki,0,13 of 23,56%,28 of 38,0 of 0,---,0,0,0:00,13 of 23,8 of 18,4 of 4,1 of 1,13 of 23,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/7af713ee9e3006eb
3,2,Bryan Caraway,0,7 of 23,30%,17 of 34,1 of 3,33%,1,0,2:54,7 of 23,5 of 21,1 of 1,1 of 1,6 of 22,0 of 0,1 of 1,http://www.ufcstats.com/fight-details/7af713ee9e3006eb
4,3,Takeya Mizugaki,0,29 of 54,53%,49 of 75,0 of 0,---,0,0,0:00,29 of 54,19 of 44,8 of 8,2 of 2,24 of 43,5 of 11,0 of 0,http://www.ufcstats.com/fight-details/7af713ee9e3006eb
5,3,Bryan Caraway,0,17 of 34,50%,25 of 42,0 of 4,0%,0,0,1:23,17 of 34,14 of 30,2 of 3,1 of 1,14 of 29,3 of 5,0 of 0,http://www.ufcstats.com/fight-details/7af713ee9e3006eb
0,1,Cristiano Marcello,0,15 of 29,51%,27 of 44,0 of 0,---,0,0,0:02,15 of 29,10 of 21,4 of 5,1 of 3,11 of 25,3 of 3,1 of 1,http://www.ufcstats.com/fight-details/8666332154fc6f4a
1,1,Kazuki Tokudome,0,14 of 27,51%,40 of 64,0 of 0,---,0,0,2:54,14 of 27,7 of 18,3 of 4,4 of 5,7 of 13,3 of 3,4 of 11,http://www.ufcstats.com/fight-details/8666332154fc6f4a
2,2,Cristiano Marcello,0,7 of 23,30%,14 of 33,1 of 3,33%,0,0,0:28,7 of 23,6 of 20,0 of 2,1 of 1,6 of 22,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/8666332154fc6f4a
3,2,Kazuki Tokudome,0,10 of 21,47%,23 of 43,1 of 1,100%,0,0,2:52,10 of 21,8 of 17,2 of 2,0 of 2,8 of 19,0 of 0,2 of 2,http://www.ufcstats.com/fight-details/8666332154fc6f4a
4,3,Cristiano Marcello,0,11 of 24,45%,26 of 40,0 of 1,0%,0,0,0:25,11 of 24,5 of 16,3 of 4,3 of 4,7 of 17,4 of 7,0 of 0,http://www.ufcstats.com/fight-details/8666332154fc6f4a
5,3,Kazuki Tokudome,1,9 of 29,31%,27 of 71,1 of 1,100%,0,0,2:40,9 of 29,5 of 23,3 of 4,1 of 2,7 of 18,0 of 0,2 of 11,http://www.ufcstats.com/fight-details/8666332154fc6f4a
0,1,Alex Caceres,0,7 of 19,36%,13 of 25,0 of 0,---,0,2,0:31,7 of 19,2 of 13,2 of 3,3 of 3,5 of 16,0 of 0,2 of 3,http://www.ufcstats.com/fight-details/be70a2f68f6ad3e7
1,1,Kyung Ho Kang,0,6 of 13,46%,16 of 24,3 of 4,75%,0,0,2:43,6 of 13,3 of 9,1 of 1,2 of 3,4 of 11,1 of 1,1 of 1,http://www.ufcstats.com/fight-details/be70a2f68f6ad3e7
2,2,Alex Caceres,0,6 of 13,46%,24 of 32,0 of 0,---,0,1,1:25,6 of 13,4 of 10,2 of 3,0 of 0,1 of 7,1 of 1,4 of 5,http://www.ufcstats.com/fight-details/be70a2f68f6ad3e7
3,2,Kyung Ho Kang,0,5 of 15,33%,11 of 25,2 of 4,50%,0,1,2:37,5 of 15,3 of 12,1 of 2,1 of 1,5 of 14,0 of 0,0 of 1,http://www.ufcstats.com/fight-details/be70a2f68f6ad3e7
4,3,Alex Caceres,0,17 of 24,70%,43 of 55,0 of 0,---,0,0,3:01,17 of 24,12 of 19,5 of 5,0 of 0,4 of 7,0 of 0,13 of 17,http://www.ufcstats.com/fight-details/be70a2f68f6ad3e7
5,3,Kyung Ho Kang,0,5 of 15,33%,6 of 20,0 of 1,0%,0,1,0:57,5 of 15,5 of 14,0 of 1,0 of 0,2 of 10,0 of 0,3 of 5,http://www.ufcstats.com/fight-details/be70a2f68f6ad3e7
0,1,Marcelo Guimaraes,0,20 of 48,41%,22 of 60,1 of 8,12%,0,0,0:22,20 of 48,10 of 34,2 of 3,8 of 11,20 of 48,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/68e1a69423360900
1,1,Hyun Gyu Lim,0,31 of 72,43%,32 of 73,0 of 0,---,0,0,0:00,31 of 72,19 of 58,6 of 8,6 of 6,31 of 72,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/68e1a69423360900
2,2,Marcelo Guimaraes,0,27 of 51,52%,31 of 56,1 of 4,25%,0,0,0:42,27 of 51,11 of 32,7 of 8,9 of 11,27 of 50,0 of 0,0 of 1,http://www.ufcstats.com/fight-details/68e1a69423360900
3,2,Hyun Gyu Lim,1,31 of 62,50%,31 of 62,0 of 0,---,0,0,0:02,31 of 62,22 of 51,4 of 6,5 of 5,29 of 60,0 of 0,2 of 2,http://www.ufcstats.com/fight-details/68e1a69423360900
0,1,Ronda Rousey,0,7 of 14,50%,41 of 50,1 of 1,100%,1,0,3:47,7 of 14,6 of 13,1 of 1,0 of 0,1 of 5,2 of 2,4 of 7,http://www.ufcstats.com/fight-details/e9e6023dbba9a8b0
1,1,Liz Carmouche,0,4 of 6,66%,22 of 24,0 of 0,---,1,0,0:52,4 of 6,4 of 6,0 of 0,0 of 0,3 of 5,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/e9e6023dbba9a8b0
0,1,Lyoto Machida,0,10 of 18,55%,10 of 18,1 of 1,100%,0,0,0:05,10 of 18,6 of 11,4 of 6,0 of 1,6 of 14,0 of 0,4 of 4,http://www.ufcstats.com/fight-details/ee43dc83049ecc8d
1,1,Dan Henderson,0,12 of 28,42%,13 of 29,0 of 0,---,0,0,0:00,12 of 28,2 of 11,4 of 4,6 of 13,8 of 24,4 of 4,0 of 0,http://www.ufcstats.com/fight-details/ee43dc83049ecc8d
2,2,Lyoto Machida,0,11 of 25,44%,11 of 25,0 of 0,---,0,0,0:00,11 of 25,7 of 18,4 of 6,0 of 1,11 of 25,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/ee43dc83049ecc8d
3,2,Dan Henderson,0,6 of 26,23%,7 of 27,0 of 2,0%,0,0,0:00,6 of 26,2 of 14,1 of 4,3 of 8,5 of 23,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/ee43dc83049ecc8d
4,3,Lyoto Machida,0,6 of 11,54%,7 of 12,0 of 0,---,0,0,0:00,6 of 11,4 of 7,1 of 2,1 of 2,6 of 11,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/ee43dc83049ecc8d
5,3,Dan Henderson,0,2 of 10,20%,34 of 42,1 of 1,100%,0,0,1:53,2 of 10,1 of 6,0 of 1,1 of 3,1 of 8,0 of 0,1 of 2,http://www.ufcstats.com/fight-details/ee43dc83049ecc8d
0,1,Urijah Faber,0,17 of 24,70%,29 of 36,0 of 0,---,1,1,4:02,17 of 24,16 of 23,1 of 1,0 of 0,1 of 3,1 of 1,15 of 20,http://www.ufcstats.com/fight-details/785c0e68b34ea383
1,1,Ivan Menjivar,0,3 of 7,42%,19 of 23,1 of 1,100%,0,0,0:04,3 of 7,3 of 6,0 of 1,0 of 0,1 of 3,2 of 3,0 of 1,http://www.ufcstats.com/fight-details/785c0e68b34ea383
0,1,Court McGee,0,74 of 145,51%,78 of 150,0 of 0,---,0,0,0:46,74 of 145,47 of 110,17 of 25,10 of 10,61 of 120,8 of 12,5 of 13,http://www.ufcstats.com/fight-details/db43605f10bd67b4
1,1,Josh Neer,0,15 of 43,34%,15 of 43,0 of 0,---,0,0,0:00,15 of 43,11 of 39,1 of 1,3 of 3,15 of 43,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/db43605f10bd67b4
2,2,Court McGee,0,64 of 131,48%,71 of 139,0 of 2,0%,0,0,0:18,64 of 131,46 of 107,14 of 19,4 of 5,58 of 120,6 of 11,0 of 0,http://www.ufcstats.com/fight-details/db43605f10bd67b4
3,2,Josh Neer,0,38 of 87,43%,46 of 95,0 of 0,---,0,0,0:04,38 of 87,29 of 76,6 of 8,3 of 3,30 of 75,8 of 12,0 of 0,http://www.ufcstats.com/fight-details/db43605f10bd67b4
4,3,Court McGee,0,28 of 58,48%,49 of 79,2 of 3,66%,0,0,3:44,28 of 58,23 of 53,3 of 3,2 of 2,10 of 35,1 of 1,17 of 22,http://www.ufcstats.com/fight-details/db43605f10bd67b4
5,3,Josh Neer,0,10 of 22,45%,10 of 22,0 of 0,---,0,0,0:00,10 of 22,5 of 16,4 of 5,1 of 1,7 of 19,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/db43605f10bd67b4
0,1,Josh Koscheck,0,2 of 4,50%,5 of 7,2 of 6,33%,0,0,3:14,2 of 4,1 of 3,1 of 1,0 of 0,0 of 2,0 of 0,2 of 2,http://www.ufcstats.com/fight-details/b4db19e62f087a7f
1,1,Robbie Lawler,0,9 of 15,60%,16 of 22,0 of 0,---,0,0,0:14,9 of 15,7 of 13,2 of 2,0 of 0,0 of 4,2 of 2,7 of 9,http://www.ufcstats.com/fight-details/b4db19e62f087a7f
0,1,Brendan Schaub,0,4 of 6,66%,12 of 18,2 of 3,66%,1,1,4:03,4 of 6,3 of 5,1 of 1,0 of 0,0 of 0,1 of 1,3 of 5,http://www.ufcstats.com/fight-details/50eb4822a74a417e
1,1,Lavar Johnson,0,16 of 22,72%,46 of 54,1 of 1,100%,0,0,0:27,16 of 22,12 of 18,3 of 3,1 of 1,0 of 2,3 of 3,13 of 17,http://www.ufcstats.com/fight-details/50eb4822a74a417e
2,2,Brendan Schaub,0,7 of 12,58%,24 of 34,1 of 3,33%,0,0,3:37,7 of 12,6 of 9,1 of 1,0 of 2,1 of 2,4 of 6,2 of 4,http://www.ufcstats.com/fight-details/50eb4822a74a417e
3,2,Lavar Johnson,0,13 of 19,68%,76 of 92,0 of 0,---,0,0,0:28,13 of 19,0 of 4,6 of 7,7 of 8,0 of 4,11 of 13,2 of 2,http://www.ufcstats.com/fight-details/50eb4822a74a417e
4,3,Brendan Schaub,0,7 of 13,53%,41 of 56,2 of 2,100%,0,0,4:22,7 of 13,7 of 13,0 of 0,0 of 0,0 of 3,0 of 0,7 of 10,http://www.ufcstats.com/fight-details/50eb4822a74a417e
5,3,Lavar Johnson,0,7 of 11,63%,48 of 67,0 of 0,---,0,0,0:00,7 of 11,6 of 10,1 of 1,0 of 0,1 of 4,3 of 4,3 of 3,http://www.ufcstats.com/fight-details/50eb4822a74a417e
0,1,Michael Chiesa,0,5 of 45,11%,7 of 47,1 of 3,33%,0,0,0:35,5 of 45,3 of 41,2 of 4,0 of 0,3 of 42,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/69f8e2ba5d1048d4
1,1,Anton Kuivanen,0,18 of 49,36%,18 of 49,0 of 0,---,0,0,0:31,18 of 49,11 of 37,7 of 12,0 of 0,13 of 44,5 of 5,0 of 0,http://www.ufcstats.com/fight-details/69f8e2ba5d1048d4
2,2,Michael Chiesa,0,0 of 5,0%,2 of 7,0 of 2,0%,2,0,1:33,0 of 5,0 of 5,0 of 0,0 of 0,0 of 4,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/69f8e2ba5d1048d4
3,2,Anton Kuivanen,0,0 of 6,0%,0 of 6,0 of 0,---,0,0,0:20,0 of 6,0 of 5,0 of 1,0 of 0,0 of 6,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/69f8e2ba5d1048d4
0,1,Dennis Bermudez,0,41 of 66,62%,60 of 85,0 of 4,0%,1,0,1:43,41 of 66,31 of 55,4 of 5,6 of 6,17 of 35,1 of 3,23 of 28,http://www.ufcstats.com/fight-details/80769cf090fa34dd
1,1,Matt Grice,1,35 of 58,60%,39 of 62,0 of 4,0%,0,0,0:50,35 of 58,18 of 38,6 of 8,11 of 12,16 of 32,18 of 22,1 of 4,http://www.ufcstats.com/fight-details/80769cf090fa34dd
2,2,Dennis Bermudez,0,13 of 45,28%,23 of 60,0 of 3,0%,1,0,1:13,13 of 45,5 of 29,3 of 9,5 of 7,8 of 37,5 of 8,0 of 0,http://www.ufcstats.com/fight-details/80769cf090fa34dd
3,2,Matt Grice,0,24 of 48,50%,27 of 51,1 of 5,20%,0,0,1:04,24 of 48,16 of 38,6 of 7,2 of 3,15 of 34,8 of 13,1 of 1,http://www.ufcstats.com/fight-details/80769cf090fa34dd
4,3,Dennis Bermudez,1,66 of 98,67%,98 of 132,0 of 2,0%,0,0,2:28,66 of 98,53 of 83,9 of 11,4 of 4,17 of 31,31 of 45,18 of 22,http://www.ufcstats.com/fight-details/80769cf090fa34dd
5,3,Matt Grice,0,23 of 56,41%,25 of 58,0 of 3,0%,0,0,0:21,23 of 56,15 of 44,5 of 9,3 of 3,8 of 24,15 of 32,0 of 0,http://www.ufcstats.com/fight-details/80769cf090fa34dd
0,1,Sam Stout,0,15 of 31,48%,36 of 54,1 of 1,100%,0,0,3:29,15 of 31,10 of 24,4 of 5,1 of 2,4 of 16,7 of 9,4 of 6,http://www.ufcstats.com/fight-details/2b3a1c063245e280
1,1,Caros Fodor,0,12 of 22,54%,30 of 40,1 of 3,33%,0,0,0:28,12 of 22,4 of 12,3 of 5,5 of 5,6 of 12,6 of 10,0 of 0,http://www.ufcstats.com/fight-details/2b3a1c063245e280
2,2,Sam Stout,0,19 of 58,32%,27 of 66,0 of 1,0%,0,0,1:30,19 of 58,5 of 36,12 of 20,2 of 2,14 of 53,5 of 5,0 of 0,http://www.ufcstats.com/fight-details/2b3a1c063245e280
3,2,Caros Fodor,0,19 of 39,48%,25 of 46,1 of 3,33%,0,0,0:16,19 of 39,11 of 28,3 of 5,5 of 6,16 of 34,3 of 5,0 of 0,http://www.ufcstats.com/fight-details/2b3a1c063245e280
4,3,Sam Stout,0,12 of 31,38%,23 of 44,0 of 1,0%,0,0,1:40,12 of 31,6 of 21,4 of 8,2 of 2,6 of 24,6 of 7,0 of 0,http://www.ufcstats.com/fight-details/2b3a1c063245e280
5,3,Caros Fodor,0,16 of 31,51%,25 of 41,1 of 7,14%,0,0,1:23,16 of 31,9 of 20,6 of 10,1 of 1,10 of 22,6 of 9,0 of 0,http://www.ufcstats.com/fight-details/2b3a1c063245e280
0,1,Kenny Robertson,0,9 of 13,69%,27 of 32,1 of 1,100%,2,0,2:35,9 of 13,8 of 12,0 of 0,1 of 1,1 of 3,0 of 0,8 of 10,http://www.ufcstats.com/fight-details/2a8ff828e4891b82
1,1,Brock Jardine,0,1 of 3,33%,1 of 3,0 of 0,---,1,0,0:00,1 of 3,0 of 2,0 of 0,1 of 1,1 of 3,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/2a8ff828e4891b82
0,1,Jon Manley,0,5 of 27,18%,16 of 41,0 of 6,0%,0,0,2:26,5 of 27,2 of 23,0 of 0,3 of 4,3 of 24,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/919ddc634c54ad20
1,1,Neil Magny,0,19 of 27,70%,28 of 39,0 of 0,---,0,0,0:49,19 of 27,10 of 16,5 of 7,4 of 4,13 of 18,6 of 9,0 of 0,http://www.ufcstats.com/fight-details/919ddc634c54ad20
2,2,Jon Manley,0,5 of 16,31%,11 of 25,1 of 4,25%,0,0,2:02,5 of 16,4 of 11,1 of 4,0 of 1,3 of 12,2 of 4,0 of 0,http://www.ufcstats.com/fight-details/919ddc634c54ad20
3,2,Neil Magny,0,24 of 39,61%,39 of 57,2 of 2,100%,0,1,2:13,24 of 39,14 of 28,8 of 9,2 of 2,6 of 13,13 of 19,5 of 7,http://www.ufcstats.com/fight-details/919ddc634c54ad20
4,3,Jon Manley,0,7 of 42,16%,8 of 46,0 of 3,0%,0,0,0:59,7 of 42,6 of 39,1 of 3,0 of 0,6 of 41,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/919ddc634c54ad20
5,3,Neil Magny,0,22 of 54,40%,30 of 62,2 of 3,66%,0,0,2:06,22 of 54,18 of 49,2 of 3,2 of 2,14 of 38,3 of 5,5 of 11,http://www.ufcstats.com/fight-details/919ddc634c54ad20
0,1,Nah-Shon Burrell,0,31 of 58,53%,31 of 58,0 of 0,---,0,0,0:33,31 of 58,25 of 52,6 of 6,0 of 0,22 of 48,3 of 3,6 of 7,http://www.ufcstats.com/fight-details/69ca032aaef2e3d0
1,1,Yuri Villefort,0,13 of 31,41%,14 of 32,1 of 2,50%,1,0,1:16,13 of 31,6 of 22,2 of 3,5 of 6,10 of 26,0 of 2,3 of 3,http://www.ufcstats.com/fight-details/69ca032aaef2e3d0
2,2,Nah-Shon Burrell,0,45 of 95,47%,45 of 95,0 of 0,---,0,0,0:11,45 of 95,35 of 82,6 of 9,4 of 4,43 of 93,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/69ca032aaef2e3d0
3,2,Yuri Villefort,0,28 of 59,47%,28 of 60,0 of 0,---,0,0,0:00,28 of 59,12 of 40,6 of 8,10 of 11,27 of 55,1 of 4,0 of 0,http://www.ufcstats.com/fight-details/69ca032aaef2e3d0
4,3,Nah-Shon Burrell,0,45 of 63,71%,50 of 69,0 of 0,---,1,1,1:35,45 of 63,35 of 52,4 of 5,6 of 6,15 of 30,8 of 8,22 of 25,http://www.ufcstats.com/fight-details/69ca032aaef2e3d0
